product_id,time_id,customer_id,store_sales_sum,store_cost_sum,unit_sales_sum,fact_count
54,416,8243,5.8600,2.4026,2.0000,1
177,416,8243,6.6400,3.1208,4.0000,1
952,416,8243,14.5500,4.8015,5.0000,1
975,416,3271,15.0400,4.6624,4.0000,1
1258,416,3271,1.8300,0.7869,3.0000,1
410,416,3271,3.7800,1.3230,3.0000,1
254,416,3271,1.1200,0.4032,2.0000,1
1136,416,3271,14.4400,5.9204,4.0000,1
1192,416,3271,1.9600,0.9408,2.0000,1
1526,416,7416,4.9500,1.7325,3.0000,1
823,416,7416,13.7200,6.0368,4.0000,1
960,416,7416,6.4500,2.5800,3.0000,1
1376,416,7416,6.7200,2.8224,4.0000,1
1272,416,7416,7.4400,3.3480,3.0000,1
1549,416,7522,6.0800,3.0400,4.0000,1
1000,416,392,8.0700,3.8736,3.0000,1
844,416,392,6.6200,3.0452,2.0000,1
1106,416,8304,6.0800,2.9184,4.0000,1
1256,416,8304,6.1000,1.9520,5.0000,1
806,416,8304,7.8000,3.7440,3.0000,1
1010,416,8304,7.9500,3.5775,3.0000,1
1226,416,8304,11.8400,5.5648,4.0000,1
215,416,993,3.1600,1.0112,4.0000,1
471,416,993,3.3200,1.0292,4.0000,1
847,416,993,7.6800,2.8416,2.0000,1
132,416,993,5.7600,2.7648,3.0000,1
720,416,993,1.7200,0.7052,2.0000,1
344,416,1074,6.8400,2.1888,3.0000,1
814,416,1074,3.4600,1.6608,2.0000,1
231,416,1074,7.9500,3.9750,3.0000,1
421,416,1074,5.9000,1.9470,2.0000,1
997,416,1074,6.5800,2.7636,2.0000,1
21,416,6069,4.6600,1.8640,2.0000,1
637,416,6069,2.5800,1.1610,3.0000,1
1437,416,2625,5.2200,1.7748,3.0000,1
308,416,2625,4.3600,2.0056,2.0000,1
1310,416,2625,15.9200,7.1640,4.0000,1
274,416,2625,7.4800,3.3660,2.0000,1
1410,416,2625,6.8800,2.1328,4.0000,1
408,416,188,4.4000,1.8040,2.0000,1
1011,416,188,6.3400,2.9798,2.0000,1
29,416,188,3.5600,1.4240,2.0000,1
1416,416,188,8.3400,2.7522,3.0000,1
1100,416,188,2.1600,0.8208,3.0000,1
491,416,188,7.0200,3.0888,2.0000,1
861,416,4589,12.2500,4.9000,5.0000,1
478,416,4589,5.8200,2.0952,2.0000,1
68,416,4589,10.6800,5.2332,3.0000,1
1090,416,6087,6.4500,3.0960,3.0000,1
188,416,6087,7.7400,3.1734,3.0000,1
924,416,6087,8.1000,3.2400,3.0000,1
986,416,7355,7.0000,2.7300,2.0000,1
1230,416,7355,1.5400,0.6930,2.0000,1
914,416,7355,7.3800,2.7306,3.0000,1
304,416,7355,5.6700,1.7010,3.0000,1
354,416,4499,9.0000,2.9700,4.0000,1
425,416,4499,5.1200,1.9968,4.0000,1
1040,416,4499,3.9600,1.7820,3.0000,1
337,416,4499,2.2500,0.9900,3.0000,1
441,416,9643,2.2800,1.0488,4.0000,1
990,416,9643,12.4800,5.2416,4.0000,1
487,416,9643,13.0000,4.9400,5.0000,1
1393,416,4547,3.7000,1.4430,2.0000,1
811,416,4547,5.9400,2.4354,2.0000,1
1000,416,4547,5.3800,2.3134,2.0000,1
18,416,4547,8.0100,3.7647,3.0000,1
262,416,4547,5.3600,2.2512,4.0000,1
1504,416,4547,6.3600,2.4168,4.0000,1
861,416,4678,7.3500,3.3075,3.0000,1
851,416,4678,10.0400,4.1164,4.0000,1
468,416,4678,5.2200,2.2968,3.0000,1
472,416,4678,2.4600,0.8118,3.0000,1
1287,416,4678,4.2000,1.8060,3.0000,1
1543,416,4678,4.9600,2.1824,2.0000,1
425,416,625,5.1200,2.5088,4.0000,1
1401,416,625,6.3600,2.2260,4.0000,1
32,416,625,8.5800,4.0326,3.0000,1
609,416,625,7.7700,3.5742,3.0000,1
852,416,625,2.0700,0.9315,3.0000,1
536,416,625,7.2800,2.2568,4.0000,1
1484,416,625,2.6400,1.1616,4.0000,1
575,416,1154,14.0500,6.3225,5.0000,1
952,416,1154,8.7300,4.2777,3.0000,1
1380,416,1154,14.4800,6.2264,4.0000,1
825,416,1154,11.3200,4.4148,4.0000,1
1347,416,1154,8.8500,3.1860,5.0000,1
925,416,1154,3.0400,1.3376,4.0000,1
1048,416,1154,6.6300,2.2542,3.0000,1
489,416,2625,7.2300,3.3981,3.0000,1
40,416,2625,1.9800,0.7128,2.0000,1
1394,416,5899,5.0600,1.9734,2.0000,1
1172,416,5899,5.5400,1.7174,2.0000,1
695,416,5899,10.5600,4.6464,3.0000,1
152,416,5899,8.6700,4.2483,3.0000,1
223,416,5899,9.5700,3.3495,3.0000,1
1384,423,10118,7.7100,2.3130,3.0000,1
508,423,10118,15.1600,4.8512,4.0000,1
1163,423,10118,2.4600,0.8610,3.0000,1
341,423,10118,8.3100,2.5761,3.0000,1
104,423,10118,7.7800,3.2676,2.0000,1
1546,423,10118,1.8300,0.8052,3.0000,1
337,423,10118,2.2500,0.7200,3.0000,1
1110,423,6607,8.4000,4.2000,3.0000,1
888,423,6607,2.6400,0.8448,3.0000,1
411,423,6607,1.5300,0.5508,3.0000,1
1427,423,6607,6.5400,2.0274,2.0000,1
572,423,7149,5.0200,1.9578,2.0000,1
1360,423,7149,9.6800,3.2912,4.0000,1
139,423,7149,5.3700,1.6110,3.0000,1
1514,423,7149,2.3200,0.7656,4.0000,1
505,423,7149,6.6800,2.8056,4.0000,1
2,423,7149,1.4800,0.4736,2.0000,1
899,423,8367,9.6000,4.2240,5.0000,1
1116,423,8367,7.5900,2.5047,3.0000,1
53,423,8367,14.4400,7.0756,4.0000,1
856,423,8367,11.9500,3.7045,5.0000,1
745,423,8274,2.5500,0.9690,3.0000,1
749,423,8274,10.6800,4.6992,4.0000,1
7,423,8274,10.4400,3.7584,4.0000,1
263,423,8274,7.6000,2.6600,2.0000,1
639,423,8274,13.1200,4.4608,4.0000,1
1382,423,2625,3.3900,1.4577,3.0000,1
812,423,2625,10.0200,5.0100,3.0000,1
136,423,2625,11.6100,4.9923,3.0000,1
606,423,2625,10.6000,4.4520,4.0000,1
30,423,4666,4.2300,2.0727,3.0000,1
1338,423,4666,4.4400,1.4208,2.0000,1
626,423,4666,3.8700,1.5867,3.0000,1
1496,423,4666,7.4100,2.2971,3.0000,1
859,423,4666,5.2400,1.6768,4.0000,1
383,423,4666,8.2500,2.8875,3.0000,1
254,423,4666,1.6800,0.7392,3.0000,1
1408,423,1142,7.9500,2.6235,3.0000,1
293,423,1142,6.4000,2.6240,4.0000,1
936,423,1142,5.5600,2.0572,2.0000,1
980,423,1142,3.4400,1.1352,2.0000,1
1263,423,1142,3.3200,1.1620,4.0000,1
1558,423,1142,4.3200,1.9008,2.0000,1
876,423,697,5.1300,2.0520,3.0000,1
333,423,697,3.9600,1.9404,3.0000,1
403,423,697,3.1000,1.1780,2.0000,1
1019,423,697,11.2200,3.9270,3.0000,1
316,423,697,3.9300,1.6899,3.0000,1
453,423,697,8.7600,4.0296,3.0000,1
440,423,8304,3.3500,1.6080,5.0000,1
883,423,8304,11.6000,4.7560,4.0000,1
1526,423,8304,6.6000,3.0360,4.0000,1
1156,423,8304,7.2800,2.3296,4.0000,1
1439,423,8304,6.0000,2.6400,4.0000,1
590,423,8304,7.7200,2.9336,4.0000,1
434,423,8304,5.6800,2.4424,4.0000,1
1043,423,1468,3.1400,1.4444,2.0000,1
1459,423,1468,4.2900,1.4586,3.0000,1
1356,423,1468,4.8000,1.5360,3.0000,1
840,423,1468,5.4800,1.6988,4.0000,1
1347,423,8504,3.5400,1.5222,2.0000,1
111,423,8504,6.9600,2.5056,2.0000,1
348,423,9401,3.6900,1.7343,3.0000,1
404,423,9401,5.0000,2.1500,4.0000,1
1380,423,9401,10.8600,4.8870,3.0000,1
11,423,9401,10.5300,5.0544,3.0000,1
587,423,9401,9.8100,3.6297,3.0000,1
1170,423,6087,5.3000,2.3850,2.0000,1
228,423,6087,2.4600,0.7872,3.0000,1
817,423,6087,3.3600,1.4784,2.0000,1
540,423,6087,1.0200,0.4488,2.0000,1
956,423,6087,3.6000,1.7640,3.0000,1
1266,423,6087,3.5400,1.4514,3.0000,1
750,423,6087,5.8500,1.9890,3.0000,1
1306,423,1916,4.9400,1.6796,2.0000,1
218,423,1916,13.7600,6.0544,4.0000,1
1193,423,1916,2.6700,1.1214,3.0000,1
621,423,8269,4.1700,2.0850,3.0000,1
1103,423,8269,3.4500,1.6560,3.0000,1
1213,423,8269,8.7900,4.1313,3.0000,1
1297,423,8269,4.9800,2.3406,3.0000,1
1047,423,8269,12.9200,5.0388,4.0000,1
937,423,790,10.8300,4.2237,3.0000,1
155,423,790,7.6200,2.8194,2.0000,1
1357,423,790,10.8400,4.0108,4.0000,1
1280,423,790,5.4800,2.3564,4.0000,1
1369,423,532,10.1400,3.2448,3.0000,1
415,423,532,8.7300,3.9285,3.0000,1
991,423,532,9.7500,4.2900,3.0000,1
820,423,532,1.4000,0.7000,2.0000,1
1061,423,7262,4.9800,2.4402,3.0000,1
584,423,7262,10.3600,3.6260,4.0000,1
42,423,7262,8.4600,3.9762,3.0000,1
112,423,7262,4.5200,1.8080,4.0000,1
728,423,7262,3.7800,1.4742,2.0000,1
25,423,7262,4.6500,2.0460,3.0000,1
1100,423,8015,2.1600,0.6696,3.0000,1
52,423,8015,6.5100,2.7993,3.0000,1
495,423,8015,5.8500,2.1060,5.0000,1
1138,423,8015,4.8800,2.0008,2.0000,1
428,423,392,1.3400,0.5226,2.0000,1
1337,423,392,1.7100,0.5643,3.0000,1
535,423,9788,8.5200,3.5784,3.0000,1
605,423,9788,7.0800,3.2568,3.0000,1
1221,423,9788,5.9600,2.4436,4.0000,1
518,423,9788,4.0800,1.5096,3.0000,1
655,423,9788,6.9300,2.7720,3.0000,1
1281,423,6352,13.8500,4.2935,5.0000,1
1457,423,6352,13.3600,4.0080,4.0000,1
1341,423,6352,13.8000,4.9680,4.0000,1
132,423,6352,7.6800,3.2256,4.0000,1
642,423,6352,4.9800,1.9920,3.0000,1
758,423,2996,6.3800,2.8072,2.0000,1
736,423,2996,10.6500,4.3665,5.0000,1
1218,423,2996,9.1500,3.9345,5.0000,1
915,423,2996,8.6100,2.7552,3.0000,1
998,423,2996,3.7500,1.7625,3.0000,1
748,423,2996,4.4000,1.5400,2.0000,1
1497,423,2996,6.5800,2.4346,2.0000,1
1094,423,1330,15.0800,6.7860,4.0000,1
1271,423,1330,10.5000,4.4100,3.0000,1
1154,423,1330,8.5000,2.5500,5.0000,1
1504,423,1330,6.3600,2.5440,4.0000,1
861,423,5230,4.9000,1.8620,2.0000,1
412,423,5230,4.1400,1.9458,3.0000,1
202,423,5230,5.9600,2.5032,4.0000,1
418,423,5230,12.6400,4.8032,4.0000,1
855,423,4423,7.2300,2.8920,3.0000,1
844,423,4423,9.9300,4.0713,3.0000,1
462,423,4423,6.3600,2.7984,3.0000,1
52,423,4423,6.5100,2.2134,3.0000,1
867,423,4423,3.7600,1.6544,2.0000,1
1537,423,4423,5.4600,2.1840,2.0000,1
419,423,467,14.2800,6.9972,4.0000,1
981,423,467,5.0800,1.7780,4.0000,1
26,423,467,2.6400,1.2408,3.0000,1
602,423,467,6.4200,2.5680,3.0000,1
432,423,467,7.0500,3.1725,3.0000,1
116,423,467,15.8800,4.9228,4.0000,1
1064,423,467,2.1600,0.9288,4.0000,1
569,423,1153,12.6400,5.6880,4.0000,1
532,423,1153,11.6100,5.5728,3.0000,1
1374,423,1153,5.7800,2.1964,2.0000,1
819,423,1153,5.5400,1.9390,2.0000,1
1341,423,1153,13.8000,5.1060,4.0000,1
919,423,1153,3.0800,1.2320,2.0000,1
1041,423,1153,1.4200,0.4970,2.0000,1
483,423,2246,5.8200,2.7354,3.0000,1
1178,423,2246,7.5600,2.7216,2.0000,1
1388,423,5560,3.5000,1.3650,2.0000,1
1165,423,5560,5.6400,2.5944,2.0000,1
689,423,5560,3.5200,1.5488,2.0000,1
146,423,5560,11.4900,5.0556,3.0000,1
217,423,5560,2.0400,0.7140,3.0000,1
279,423,7496,11.2800,3.6096,4.0000,1
962,423,7496,7.4800,3.3660,4.0000,1
473,423,7496,2.1900,0.9636,3.0000,1
795,423,7496,2.8800,1.4112,3.0000,1
543,423,2327,3.2800,1.4432,2.0000,1
559,423,2327,11.3400,4.1958,3.0000,1
510,423,2327,1.8300,0.6405,3.0000,1
659,423,2327,12.8400,4.4940,4.0000,1
443,423,2525,2.6600,1.1704,2.0000,1
859,423,2525,3.9300,1.1790,3.0000,1
1169,423,2525,5.9600,2.5628,2.0000,1
653,423,2525,5.5600,2.3352,2.0000,1
1063,423,8098,12.7200,5.2152,4.0000,1
1385,423,8098,7.2000,3.1680,3.0000,1
4,423,8098,7.2800,2.4024,2.0000,1
1446,423,8098,5.0400,2.1672,4.0000,1
237,423,8098,8.0400,3.1356,3.0000,1
747,423,8098,5.4900,1.8117,3.0000,1
776,423,8098,7.7800,3.2676,2.0000,1
679,423,7496,4.4700,1.6092,3.0000,1
550,423,7496,7.2000,2.5920,3.0000,1
206,423,7496,6.3300,3.0384,3.0000,1
822,423,7496,5.5800,2.2878,3.0000,1
533,423,7496,4.8400,1.9360,2.0000,1
462,423,2251,8.4800,4.2400,4.0000,1
1199,423,2251,7.6800,3.7632,3.0000,1
1375,423,2251,6.3900,3.1311,3.0000,1
1259,423,2251,6.4200,2.6322,3.0000,1
50,423,2251,11.8500,4.0290,3.0000,1
146,423,2251,11.4900,3.7917,3.0000,1
214,427,2373,5.6400,2.4252,2.0000,1
830,427,2373,4.9000,2.2540,2.0000,1
1119,427,5782,9.5100,3.3285,3.0000,1
403,427,5782,3.1000,1.4880,2.0000,1
1406,427,5782,2.2400,0.9184,4.0000,1
370,427,5782,1.8400,0.8464,2.0000,1
1381,427,1166,6.5100,2.0832,3.0000,1
427,427,1166,4.2800,1.8404,2.0000,1
589,427,1166,7.9500,3.5775,3.0000,1
160,427,7694,6.3900,2.8755,3.0000,1
1515,427,1490,2.2000,0.7700,2.0000,1
27,427,1490,7.9500,3.4185,3.0000,1
643,427,1490,5.5200,1.8216,3.0000,1
905,427,6564,9.3200,2.8892,4.0000,1
1442,427,6564,3.2800,1.1152,2.0000,1
666,427,9871,2.6700,0.8277,3.0000,1
410,427,9871,2.5200,0.8568,2.0000,1
224,427,4948,5.1900,1.6608,3.0000,1
420,427,1035,6.8100,2.9964,3.0000,1
463,427,8269,3.7500,1.8375,3.0000,1
453,427,8269,8.7600,3.0660,3.0000,1
70,427,8269,1.9400,0.9118,2.0000,1
1372,427,8140,7.4700,2.3904,3.0000,1
1256,427,8140,4.8800,2.1472,4.0000,1
47,427,8140,5.1400,2.2102,2.0000,1
557,427,8140,5.4400,2.2848,4.0000,1
586,427,8140,2.8400,1.3632,2.0000,1
1229,427,8140,3.9000,1.6380,3.0000,1
820,427,2525,2.1000,0.9240,3.0000,1
184,427,2525,6.8000,2.9920,2.0000,1
1266,427,2525,3.5400,1.2390,3.0000,1
650,427,543,6.2000,2.8520,4.0000,1
1070,427,543,7.0200,3.1590,2.0000,1
587,427,8663,6.5400,2.8776,2.0000,1
883,427,8663,5.8000,1.9140,2.0000,1
1403,427,8919,7.3200,3.1476,3.0000,1
1553,427,8919,5.5800,2.6784,3.0000,1
1103,427,8919,5.7500,1.9550,5.0000,1
893,427,8919,3.6400,1.6744,4.0000,1
1110,427,8919,5.6000,2.1840,2.0000,1
1246,427,893,4.6200,1.4322,3.0000,1
25,427,893,4.6500,1.8600,3.0000,1
1400,427,893,3.4400,1.2384,4.0000,1
1317,427,5452,4.5200,1.6272,2.0000,1
697,427,5452,5.3200,2.5536,4.0000,1
115,427,5452,1.3000,0.4420,2.0000,1
718,427,5452,9.2800,3.7120,4.0000,1
1124,427,5452,2.4300,1.0449,3.0000,1
654,427,6352,6.5100,3.0597,3.0000,1
1469,427,6352,6.3900,2.8116,3.0000,1
167,427,6352,2.4000,1.1040,4.0000,1
217,427,2246,2.0400,0.8976,3.0000,1
394,427,2246,9.3900,2.9109,3.0000,1
278,427,2246,10.0800,3.0240,3.0000,1
627,427,2246,8.5000,4.2500,5.0000,1
1137,427,2246,8.8500,3.1860,5.0000,1
22,427,2246,9.1600,4.3968,4.0000,1
251,427,2246,9.7600,4.5872,4.0000,1
61,427,1548,2.2200,0.7992,3.0000,1
1276,427,1548,5.7200,2.5740,4.0000,1
334,427,1548,2.3400,0.8190,3.0000,1
1107,427,2280,5.4000,2.5920,2.0000,1
85,427,2280,4.0800,1.4688,3.0000,1
868,427,6932,10.7400,5.0478,3.0000,1
1217,427,6932,3.8100,1.4859,3.0000,1
169,427,6932,7.9200,3.0096,4.0000,1
198,427,6932,1.8400,0.6808,2.0000,1
841,427,6932,5.5500,2.3865,3.0000,1
331,427,9504,8.4900,2.9715,3.0000,1
441,427,9504,1.1400,0.4674,2.0000,1
524,427,9504,3.4800,1.1484,2.0000,1
275,427,9504,9.8100,3.1392,3.0000,1
1024,427,9504,7.9000,2.5280,2.0000,1
335,427,9504,11.2200,4.2636,3.0000,1
881,427,3706,3.6200,1.4480,2.0000,1
6,427,3706,3.4500,1.2420,3.0000,1
661,427,3706,7.0200,2.7378,3.0000,1
1397,427,3706,2.8600,1.3728,2.0000,1
602,427,8901,8.5600,3.9376,4.0000,1
818,427,8901,2.7000,0.9450,2.0000,1
169,427,8901,7.9200,2.4552,4.0000,1
558,427,8901,3.2000,1.0560,4.0000,1
862,427,7416,8.1900,3.3579,3.0000,1
452,427,7416,9.9200,4.2656,4.0000,1
1268,427,7416,3.9000,1.7940,3.0000,1
379,427,7416,7.7000,2.6950,2.0000,1
342,427,7416,6.0000,1.8600,4.0000,1
1185,427,7416,5.4000,1.7820,4.0000,1
330,427,9892,7.9600,3.2636,2.0000,1
492,427,9892,7.0800,3.0444,4.0000,1
735,427,9892,5.8800,1.8816,4.0000,1
280,427,2086,5.4300,1.7376,3.0000,1
284,427,2086,2.9700,1.2771,3.0000,1
1099,427,2086,12.9600,3.8880,4.0000,1
1355,427,2086,1.8900,0.9261,3.0000,1
174,427,2086,5.1300,2.4624,3.0000,1
916,427,7365,7.7100,3.6237,3.0000,1
760,427,7365,3.7400,1.6830,2.0000,1
1022,427,4168,6.0400,2.8388,4.0000,1
1018,427,7359,2.7900,1.2555,3.0000,1
848,427,7359,4.5200,1.4916,2.0000,1
531,427,7359,1.8000,0.7740,3.0000,1
1480,427,7359,4.3200,1.6416,3.0000,1
192,427,7359,3.0400,1.2768,2.0000,1
6,427,9396,4.6000,1.5640,4.0000,1
1155,427,9396,5.6400,2.8200,3.0000,1
339,427,5610,2.8000,1.3160,2.0000,1
895,427,2638,2.6000,0.8580,4.0000,1
778,427,2638,10.8800,3.8080,4.0000,1
1128,427,2638,10.4400,4.5936,4.0000,1
79,427,2638,5.2800,2.1120,4.0000,1
522,427,2638,3.2600,1.1736,2.0000,1
173,427,4405,4.2900,2.0163,3.0000,1
655,427,4405,6.9300,2.5641,3.0000,1
545,427,819,4.3500,1.9575,3.0000,1
682,427,819,2.4400,0.9760,4.0000,1
1099,427,819,9.7200,3.6936,3.0000,1
995,427,819,3.4500,1.3800,3.0000,1
479,427,819,8.6000,4.2140,4.0000,1
882,427,819,4.9800,2.1912,2.0000,1
110,427,3490,4.7000,1.5040,2.0000,1
819,427,3490,11.0800,4.6536,4.0000,1
663,427,3490,5.2800,2.2704,3.0000,1
1545,427,3490,6.8700,3.1602,3.0000,1
43,427,3490,5.0100,2.5050,3.0000,1
1019,427,3490,7.4800,3.3660,2.0000,1
1446,429,4431,2.5200,1.1592,2.0000,1
304,429,4431,7.5600,3.4020,4.0000,1
408,429,4342,6.6000,2.2440,3.0000,1
1130,429,4342,6.2000,2.6660,4.0000,1
108,429,4342,8.7600,2.8908,4.0000,1
470,429,4342,11.6000,3.9440,4.0000,1
115,429,4342,2.6000,0.9620,4.0000,1
1550,429,3799,5.4300,1.7376,3.0000,1
1234,429,3799,1.6800,0.5880,3.0000,1
624,429,3799,4.9200,2.1156,2.0000,1
481,429,3799,11.4000,4.4460,4.0000,1
497,429,3799,5.6100,2.0196,3.0000,1
447,429,3799,8.6400,3.3696,3.0000,1
701,429,9673,2.2500,0.8550,3.0000,1
1370,429,9673,9.5200,2.8560,4.0000,1
189,429,9673,10.3500,5.0715,3.0000,1
617,429,9673,3.4800,1.7052,3.0000,1
62,429,9673,7.6400,2.6740,2.0000,1
584,429,9673,5.1800,2.4346,2.0000,1
162,429,9673,8.5500,3.4200,3.0000,1
1037,429,4736,1.1600,0.4872,2.0000,1
1187,429,4736,8.8000,2.7280,4.0000,1
738,429,4736,5.5500,2.2755,3.0000,1
528,429,4736,3.8400,1.6128,4.0000,1
744,429,4736,7.8200,3.5190,2.0000,1
1291,429,8298,6.9000,2.7600,3.0000,1
402,429,8298,3.3900,1.5594,3.0000,1
365,429,8298,11.8800,4.5144,3.0000,1
215,429,1575,2.3700,0.7347,3.0000,1
99,429,1575,9.4400,3.2096,4.0000,1
448,429,1575,4.6200,1.7094,3.0000,1
1390,429,4928,5.7300,2.5212,3.0000,1
103,429,4928,2.8500,1.2255,3.0000,1
119,429,4928,4.5600,2.2344,2.0000,1
901,429,1940,5.9800,2.0332,2.0000,1
425,429,1940,3.8400,1.6128,3.0000,1
1440,429,1940,8.4300,2.6976,3.0000,1
1511,429,1940,3.6000,1.4040,3.0000,1
569,429,1940,9.4800,3.8868,3.0000,1
18,429,4875,5.3400,2.4564,2.0000,1
1087,429,4875,4.9800,2.0916,3.0000,1
1410,429,4875,3.4400,1.5136,2.0000,1
28,429,4875,7.8200,2.5806,2.0000,1
1077,429,10152,11.0400,4.5264,3.0000,1
1027,429,10152,9.2400,3.7884,4.0000,1
1177,429,10152,4.6200,1.5246,3.0000,1
727,429,10152,7.6400,3.5144,4.0000,1
931,429,10152,5.7000,2.5650,3.0000,1
1148,429,2280,8.0700,3.2280,3.0000,1
445,429,2280,10.3800,3.3216,3.0000,1
389,429,2443,3.5800,1.5752,2.0000,1
1165,429,2443,8.4600,4.2300,3.0000,1
1521,429,2052,2.1000,1.0290,3.0000,1
569,429,2052,9.4800,3.3180,3.0000,1
1012,429,2052,11.0400,5.1888,4.0000,1
97,429,2052,1.7700,0.6903,3.0000,1
1285,429,2052,3.7400,1.4212,2.0000,1
10,429,2052,5.6800,2.4992,4.0000,1
513,429,9491,2.3200,0.6960,4.0000,1
37,429,9491,6.3600,2.3532,4.0000,1
1052,429,9491,5.6000,2.6320,4.0000,1
1123,429,9491,5.8800,2.7636,3.0000,1
306,429,9826,15.8400,7.1280,4.0000,1
643,429,9826,7.3600,3.0176,4.0000,1
460,429,9826,6.4400,2.3828,4.0000,1
1009,429,9826,11.8800,4.6332,4.0000,1
505,429,9826,6.6800,3.2064,4.0000,1
689,429,7132,5.2800,1.9008,3.0000,1
639,429,7132,9.8400,3.8376,3.0000,1
788,429,7132,1.6500,0.8085,3.0000,1
339,429,7132,4.2000,1.8900,3.0000,1
988,429,7576,7.2200,3.2490,2.0000,1
1298,429,7576,4.0200,1.2864,3.0000,1
782,429,7576,7.0200,3.1590,3.0000,1
636,429,8843,5.2800,1.6368,2.0000,1
1185,429,8843,5.4000,1.6740,4.0000,1
1096,429,8843,7.6800,2.8416,3.0000,1
220,429,8843,7.6500,3.7485,3.0000,1
457,429,7250,11.3000,4.4070,5.0000,1
1405,429,7250,2.6700,1.0146,3.0000,1
1262,429,7250,3.8000,1.6720,5.0000,1
1279,429,7250,8.8800,2.6640,3.0000,1
170,429,6526,12.8000,4.7360,4.0000,1
1439,429,6526,4.5000,2.1150,3.0000,1
1162,429,6526,6.3600,2.6712,4.0000,1
20,429,6526,11.1200,4.8928,4.0000,1
330,429,6526,7.9600,3.8208,2.0000,1
607,429,7569,8.3400,3.9198,3.0000,1
956,429,7569,3.6000,1.7640,3.0000,1
1052,429,7569,5.6000,2.1280,4.0000,1
1495,429,7569,6.9600,2.2968,2.0000,1
1309,429,3020,10.3800,4.8786,3.0000,1
1525,429,3020,7.8600,2.5152,2.0000,1
876,429,3020,3.4200,1.2996,2.0000,1
1265,429,3020,2.1600,0.6480,3.0000,1
1243,429,3020,3.5400,1.5222,3.0000,1
167,429,3020,1.8000,0.8640,3.0000,1
277,429,3020,4.8200,1.6388,2.0000,1
620,429,4961,2.9200,0.9052,4.0000,1
1303,429,4961,2.7200,1.1968,4.0000,1
400,429,4961,4.2900,1.8447,3.0000,1
1136,429,4961,14.4400,7.0756,4.0000,1
884,429,7780,5.2000,1.9240,2.0000,1
901,429,7780,5.9800,2.3920,2.0000,1
851,429,7780,7.5300,3.6897,3.0000,1
1206,429,1093,10.2900,3.9102,3.0000,1
1096,429,5970,7.6800,3.7632,3.0000,1
580,429,5970,4.8200,2.3136,2.0000,1
984,429,5970,2.4300,1.1421,3.0000,1
187,429,5970,5.2800,2.4816,4.0000,1
191,429,5970,8.6100,3.3579,3.0000,1
1007,429,5970,9.0800,2.8148,4.0000,1
1550,429,7207,3.6200,1.5928,2.0000,1
48,429,7207,7.5200,3.3088,4.0000,1
1023,429,7207,6.5600,3.2800,4.0000,1
1213,429,7207,11.7200,4.9224,4.0000,1
849,429,3196,6.6000,2.3760,4.0000,1
460,429,4410,4.8300,1.4490,3.0000,1
1466,429,3882,7.2000,3.0960,4.0000,1
1084,429,3882,4.1100,2.0139,3.0000,1
232,429,3113,5.2600,1.8410,2.0000,1
914,429,3113,7.3800,2.9520,3.0000,1
1403,429,3161,7.3200,3.2208,3.0000,1
1247,429,3161,3.3600,1.1760,2.0000,1
571,429,3161,3.7500,1.8000,3.0000,1
627,429,3161,6.8000,3.1960,4.0000,1
465,429,9144,11.8000,4.6020,4.0000,1
215,429,9144,2.3700,0.7584,3.0000,1
611,429,9825,1.6400,0.7380,2.0000,1
95,429,9825,4.3800,1.9272,3.0000,1
498,429,9825,7.6500,2.7540,3.0000,1
1260,429,9825,2.0100,0.8844,3.0000,1
1101,429,9787,10.4800,3.7728,4.0000,1
985,429,9787,2.8800,1.0944,4.0000,1
1334,429,9787,5.5200,2.5944,3.0000,1
286,429,9787,2.8400,1.0508,2.0000,1
729,429,9787,3.4400,1.3072,2.0000,1
379,429,8668,15.4000,5.5440,4.0000,1
862,429,8668,10.9200,3.8220,4.0000,1
558,429,8668,2.4000,0.9840,3.0000,1
675,429,10145,10.7700,3.3387,3.0000,1
292,429,10145,3.6200,1.5928,2.0000,1
296,429,10145,1.0000,0.4300,2.0000,1
1111,429,10145,2.3400,1.1232,3.0000,1
269,429,1266,11.3600,4.0896,4.0000,1
779,429,1266,9.0500,4.0725,5.0000,1
808,429,1266,2.7800,0.9730,2.0000,1
1450,429,1266,8.3100,2.5761,3.0000,1
1494,429,1266,5.0400,1.6632,3.0000,1
219,429,1266,5.0400,2.1168,2.0000,1
928,429,1266,4.9500,1.8315,3.0000,1
565,429,7641,1.8000,0.8280,2.0000,1
288,429,7641,11.4400,4.0040,4.0000,1
704,429,7641,4.8900,1.5159,3.0000,1
1014,429,7641,1.1800,0.3894,2.0000,1
1397,429,6564,4.2900,1.6302,3.0000,1
494,429,6564,7.7200,2.6248,4.0000,1
1231,429,6564,14.8400,5.4908,4.0000,1
1407,429,6564,1.8900,0.8694,3.0000,1
898,429,9972,3.4800,1.2180,2.0000,1
945,429,9972,9.1200,3.9216,4.0000,1
1095,429,9972,4.7400,1.5642,3.0000,1
645,429,9972,9.9600,4.8804,3.0000,1
1294,429,4490,5.1600,1.7028,3.0000,1
46,429,4490,10.3200,4.4376,3.0000,1
675,429,4490,10.7700,4.2003,3.0000,1
1078,429,4490,6.5600,3.0832,4.0000,1
263,429,3979,11.4000,3.7620,3.0000,1
26,429,3979,1.7600,0.5632,2.0000,1
1467,429,3979,7.7600,2.8712,2.0000,1
