time_id,city,state_province,country,store_sales,store_cost,unit_sales,fact_count
419,Woodburn,OR,USA,126.9900,50.8693,59.0000,19
419,Corvallis,OR,USA,149.6100,61.9109,72.0000,20
419,Salem,OR,USA,244.3000,99.6102,125.0000,41
419,Lebanon,OR,USA,233.5000,96.0285,136.0000,45
419,Albany,OR,USA,42.4200,16.4907,17.0000,6
400,Lebanon,OR,USA,96.3500,35.6657,61.0000,19
400,Woodburn,OR,USA,171.6900,69.9360,92.0000,29
400,Salem,OR,USA,134.4900,54.5106,73.0000,22
400,Corvallis,OR,USA,234.6700,97.8002,120.0000,39
400,Albany,OR,USA,148.5200,61.4159,74.0000,25
405,Salem,OR,USA,124.3900,47.8924,64.0000,19
405,Lebanon,OR,USA,344.7000,138.2833,160.0000,53
405,Woodburn,OR,USA,136.1400,54.2780,68.0000,20
405,Albany,OR,USA,232.8000,93.3531,125.0000,38
405,Corvallis,OR,USA,257.6700,106.6869,130.0000,41
416,Albany,OR,USA,200.4800,81.3772,96.0000,32
416,Woodburn,OR,USA,240.2600,96.2459,98.0000,33
416,Salem,OR,USA,268.9100,107.3501,113.0000,40
416,Lebanon,OR,USA,130.6500,52.2672,57.0000,16
416,Corvallis,OR,USA,206.6600,84.8890,94.0000,27
423,Corvallis,OR,USA,373.0800,146.9536,169.0000,54
423,Lebanon,OR,USA,244.9700,92.8251,109.0000,33
423,Albany,OR,USA,345.8300,138.3045,156.0000,49
423,Woodburn,OR,USA,104.1500,43.8361,47.0000,17
423,Salem,OR,USA,169.6100,69.3849,90.0000,31
427,Corvallis,OR,USA,244.9100,98.1098,141.0000,47
427,Woodburn,OR,USA,153.0000,60.0260,82.0000,26
427,Albany,OR,USA,113.5100,46.9844,65.0000,21
427,Salem,OR,USA,89.7500,33.3146,37.0000,14
427,Lebanon,OR,USA,101.3400,43.2362,55.0000,18
429,Woodburn,OR,USA,282.9100,112.0738,149.0000,49
429,Corvallis,OR,USA,364.8200,146.7808,171.0000,56
429,Salem,OR,USA,354.8100,142.1943,182.0000,57
429,Albany,OR,USA,290.3700,113.5537,134.0000,44
429,Lebanon,OR,USA,152.9500,62.5923,73.0000,24
453,Albany,OR,USA,294.6500,120.0539,136.0000,45
453,Lebanon,OR,USA,680.6200,269.8363,302.0000,93
453,Salem,OR,USA,327.6600,125.9893,151.0000,51
453,Woodburn,OR,USA,672.2700,268.3974,346.0000,109
453,Corvallis,OR,USA,310.9100,119.9104,168.0000,54
438,Lebanon,OR,USA,666.8900,271.0869,322.0000,108
438,Corvallis,OR,USA,513.2200,206.4170,252.0000,86
438,Albany,OR,USA,381.5700,149.7362,161.0000,53
438,Woodburn,OR,USA,425.2500,171.7467,216.0000,68
438,Salem,OR,USA,339.9600,140.6117,178.0000,55
446,Woodburn,OR,USA,988.4300,400.2331,454.0000,150
446,Lebanon,OR,USA,1016.0500,412.6044,489.0000,156
446,Corvallis,OR,USA,1094.7300,432.9737,488.0000,159
446,Salem,OR,USA,659.3300,274.8375,334.0000,108
446,Albany,OR,USA,632.8400,250.6841,277.0000,89
471,Albany,OR,USA,18.9500,7.4287,15.0000,4
471,Corvallis,OR,USA,155.8500,59.1193,69.0000,21
471,Woodburn,OR,USA,140.4200,57.3054,61.0000,22
471,Salem,OR,USA,73.6100,28.6773,38.0000,11
471,Lebanon,OR,USA,2.8500,1.1685,3.0000,1
470,Lebanon,OR,USA,98.8200,42.3325,54.0000,17
470,Woodburn,OR,USA,270.4000,110.6977,126.0000,41
470,Albany,OR,USA,300.4200,117.1230,129.0000,41
470,Corvallis,OR,USA,93.3200,38.6622,44.0000,15
470,Salem,OR,USA,172.6300,68.1141,76.0000,24
473,Salem,OR,USA,184.8700,75.1227,87.0000,26
473,Corvallis,OR,USA,351.7400,138.6076,150.0000,46
473,Woodburn,OR,USA,158.6000,68.7112,68.0000,19
473,Lebanon,OR,USA,214.9300,84.9865,103.0000,32
473,Albany,OR,USA,209.8500,83.0150,100.0000,33
464,Salem,OR,USA,278.3300,110.1769,124.0000,41
464,Corvallis,OR,USA,123.6300,50.4662,58.0000,19
464,Albany,OR,USA,183.3500,70.5181,98.0000,31
464,Lebanon,OR,USA,164.0500,64.7906,71.0000,23
464,Woodburn,OR,USA,246.3500,94.8546,109.0000,33
468,Corvallis,OR,USA,139.9700,57.0222,72.0000,24
468,Lebanon,OR,USA,241.8900,95.0734,107.0000,37
468,Albany,OR,USA,71.9100,27.7618,50.0000,15
468,Woodburn,OR,USA,344.2400,135.0542,160.0000,52
468,Salem,OR,USA,294.1800,114.3739,133.0000,40
487,Salem,OR,USA,209.9100,83.4576,108.0000,32
487,Albany,OR,USA,181.0400,69.6245,92.0000,30
487,Woodburn,OR,USA,98.8700,38.9325,49.0000,16
487,Lebanon,OR,USA,255.0100,99.1102,109.0000,33
487,Corvallis,OR,USA,255.8900,99.1394,125.0000,39
491,Corvallis,OR,USA,298.8900,122.3806,151.0000,51
491,Salem,OR,USA,275.2100,107.4376,136.0000,44
491,Woodburn,OR,USA,279.7700,113.3119,126.0000,37
491,Lebanon,OR,USA,219.2200,90.0075,105.0000,35
491,Albany,OR,USA,168.2000,68.3173,88.0000,24
508,Lebanon,OR,USA,130.3700,52.2968,56.0000,18
508,Salem,OR,USA,16.2800,5.5200,9.0000,3
508,Corvallis,OR,USA,110.9200,46.3943,48.0000,15
508,Albany,OR,USA,5.4000,2.5920,4.0000,1
508,Woodburn,OR,USA,15.5800,7.2824,7.0000,3
515,Corvallis,OR,USA,265.8300,107.2780,123.0000,40
515,Salem,OR,USA,40.5100,18.3142,17.0000,5
515,Lebanon,OR,USA,96.7500,38.0311,41.0000,14
515,Albany,OR,USA,145.1600,60.2990,59.0000,18
515,Woodburn,OR,USA,114.3700,45.4492,71.0000,25
495,Corvallis,OR,USA,984.3300,398.0590,448.0000,148
495,Salem,OR,USA,789.1500,320.0962,344.0000,114
495,Lebanon,OR,USA,1081.7700,440.5467,551.0000,177
495,Woodburn,OR,USA,712.4400,280.0428,334.0000,112
495,Albany,OR,USA,575.2200,224.9203,272.0000,85
540,Woodburn,OR,USA,203.7100,78.9936,93.0000,29
540,Corvallis,OR,USA,153.9100,65.6108,73.0000,25
540,Salem,OR,USA,192.5500,81.8383,90.0000,28
540,Lebanon,OR,USA,310.8700,125.7839,136.0000,43
540,Albany,OR,USA,171.5700,67.9115,84.0000,26
534,Woodburn,OR,USA,143.5300,56.4619,72.0000,24
534,Albany,OR,USA,86.6700,35.6612,40.0000,13
534,Corvallis,OR,USA,271.8800,107.7813,121.0000,41
534,Salem,OR,USA,109.0500,45.3247,55.0000,17
534,Lebanon,OR,USA,260.4400,103.9064,135.0000,40
523,Lebanon,OR,USA,158.3400,60.3499,82.0000,29
523,Corvallis,OR,USA,308.9000,121.8935,149.0000,49
523,Woodburn,OR,USA,291.6800,111.5347,138.0000,42
523,Albany,OR,USA,151.5100,58.9836,74.0000,24
523,Salem,OR,USA,242.8500,99.6135,108.0000,36
520,Salem,OR,USA,308.1500,121.4030,148.0000,48
520,Lebanon,OR,USA,284.4500,110.9573,140.0000,43
520,Corvallis,OR,USA,155.8500,65.9186,75.0000,26
520,Woodburn,OR,USA,300.4300,113.5980,125.0000,41
520,Albany,OR,USA,120.5000,48.0467,61.0000,19
519,Lebanon,OR,USA,475.5600,194.7070,231.0000,70
519,Corvallis,OR,USA,346.3700,142.1121,161.0000,53
519,Salem,OR,USA,255.1100,102.3303,122.0000,41
519,Albany,OR,USA,119.4400,47.0999,62.0000,21
519,Woodburn,OR,USA,140.3300,52.7161,74.0000,24
575,Lebanon,OR,USA,69.5500,28.7488,38.0000,13
575,Salem,OR,USA,199.8400,80.6801,109.0000,37
575,Woodburn,OR,USA,227.0300,90.9674,101.0000,34
575,Corvallis,OR,USA,205.7400,81.0557,93.0000,31
575,Albany,OR,USA,133.1000,55.7609,63.0000,20
550,Woodburn,OR,USA,196.2400,78.5015,95.0000,31
550,Lebanon,OR,USA,82.3700,33.9496,40.0000,14
550,Corvallis,OR,USA,177.8700,69.8741,91.0000,28
550,Albany,OR,USA,132.0800,55.6382,64.0000,19
550,Salem,OR,USA,80.9000,30.0034,41.0000,15
567,Woodburn,OR,USA,566.9700,222.8677,272.0000,90
567,Salem,OR,USA,522.1000,208.7140,230.0000,74
567,Corvallis,OR,USA,492.6800,195.8550,232.0000,74
567,Lebanon,OR,USA,482.9800,194.8453,229.0000,74
567,Albany,OR,USA,544.5400,214.2942,264.0000,89
553,Salem,OR,USA,742.4200,296.6148,357.0000,117
553,Woodburn,OR,USA,523.8700,201.5728,239.0000,79
553,Corvallis,OR,USA,905.7800,359.3795,435.0000,141
553,Lebanon,OR,USA,860.4400,345.0558,406.0000,133
553,Albany,OR,USA,534.2200,207.2819,254.0000,76
574,Woodburn,OR,USA,843.0800,337.2617,408.0000,132
574,Salem,OR,USA,916.8100,358.4841,450.0000,142
574,Corvallis,OR,USA,1227.4700,484.6073,589.0000,180
574,Lebanon,OR,USA,954.0600,386.4286,434.0000,142
574,Albany,OR,USA,696.1800,273.7773,357.0000,121
582,Corvallis,OR,USA,346.2300,138.4889,166.0000,52
582,Salem,OR,USA,146.5400,60.2344,65.0000,21
582,Lebanon,OR,USA,240.3000,90.0667,104.0000,33
582,Albany,OR,USA,212.0300,86.5762,113.0000,37
582,Woodburn,OR,USA,51.8600,18.6230,31.0000,11
602,Salem,OR,USA,205.9800,83.9639,86.0000,26
602,Woodburn,OR,USA,272.8000,109.0621,116.0000,37
602,Corvallis,OR,USA,182.0900,75.1768,77.0000,25
602,Albany,OR,USA,170.2700,68.2529,86.0000,27
602,Lebanon,OR,USA,132.0500,51.2541,57.0000,21
586,Woodburn,OR,USA,125.9200,50.9063,55.0000,17
586,Lebanon,OR,USA,202.7700,84.4124,98.0000,28
586,Albany,OR,USA,265.6800,105.5643,130.0000,45
586,Corvallis,OR,USA,197.6900,78.9286,87.0000,30
586,Salem,OR,USA,291.0100,117.4935,135.0000,43
605,Lebanon,OR,USA,278.6200,112.3379,120.0000,38
605,Salem,OR,USA,125.2100,51.7272,63.0000,17
605,Albany,OR,USA,159.3300,64.5061,71.0000,21
605,Corvallis,OR,USA,269.8200,108.3106,142.0000,45
605,Woodburn,OR,USA,203.1500,78.8380,89.0000,31
584,Salem,OR,USA,121.4000,47.5113,66.0000,20
584,Lebanon,OR,USA,232.1900,91.4438,118.0000,36
584,Woodburn,OR,USA,303.0400,113.9417,143.0000,47
584,Albany,OR,USA,122.3400,51.1733,72.0000,25
584,Corvallis,OR,USA,123.8900,48.8476,58.0000,18
626,Lebanon,OR,USA,282.6900,112.5007,125.0000,37
626,Corvallis,OR,USA,205.3300,80.7022,90.0000,29
626,Woodburn,OR,USA,213.7300,87.5845,112.0000,37
626,Salem,OR,USA,164.4900,63.1831,75.0000,22
626,Albany,OR,USA,152.5200,63.4946,72.0000,22
610,Woodburn,OR,USA,191.3200,76.0698,91.0000,29
610,Corvallis,OR,USA,358.3500,135.8725,172.0000,52
610,Lebanon,OR,USA,348.1500,142.9102,170.0000,55
610,Albany,OR,USA,219.3400,86.3565,108.0000,35
610,Salem,OR,USA,178.6000,73.5687,76.0000,24
620,Albany,OR,USA,218.6700,86.1221,106.0000,37
620,Salem,OR,USA,226.5100,87.6666,103.0000,33
620,Lebanon,OR,USA,326.8400,131.9305,150.0000,48
620,Woodburn,OR,USA,384.2100,153.8654,170.0000,52
620,Corvallis,OR,USA,556.2400,221.3075,251.0000,79
627,Corvallis,OR,USA,402.5100,161.0596,184.0000,61
627,Lebanon,OR,USA,306.4100,121.6803,148.0000,44
627,Albany,OR,USA,208.0500,86.5544,96.0000,32
627,Woodburn,OR,USA,227.4700,91.7113,100.0000,32
627,Salem,OR,USA,275.3700,110.2759,140.0000,45
619,Salem,OR,USA,220.2200,87.0861,115.0000,38
619,Woodburn,OR,USA,199.2300,79.7395,87.0000,30
619,Lebanon,OR,USA,349.8200,140.1654,173.0000,55
619,Albany,OR,USA,318.7500,126.7782,147.0000,49
619,Corvallis,OR,USA,331.2700,128.4126,149.0000,44
641,Woodburn,OR,USA,89.4300,37.5358,37.0000,13
641,Salem,OR,USA,239.7700,95.2097,94.0000,31
641,Lebanon,OR,USA,275.8000,111.0313,132.0000,40
641,Corvallis,OR,USA,309.8300,124.0940,152.0000,46
641,Albany,OR,USA,123.3600,47.3045,61.0000,18
644,Albany,OR,USA,124.0900,46.0637,53.0000,16
644,Woodburn,OR,USA,162.1400,64.8565,88.0000,29
644,Salem,OR,USA,272.8100,107.6771,138.0000,45
644,Lebanon,OR,USA,73.6500,30.2656,37.0000,12
644,Corvallis,OR,USA,206.6600,84.2843,103.0000,34
655,Lebanon,OR,USA,175.0900,72.0180,90.0000,30
655,Woodburn,OR,USA,196.9300,80.0031,91.0000,30
655,Corvallis,OR,USA,214.3100,85.9215,99.0000,32
655,Salem,OR,USA,171.7300,69.8741,71.0000,24
655,Albany,OR,USA,164.8500,61.5232,73.0000,25
660,Woodburn,OR,USA,273.9700,110.2347,123.0000,40
660,Salem,OR,USA,171.4600,70.4013,64.0000,20
660,Albany,OR,USA,253.9800,100.5225,112.0000,34
660,Corvallis,OR,USA,163.3400,59.7278,80.0000,24
660,Lebanon,OR,USA,224.0700,90.1138,102.0000,31
654,Corvallis,OR,USA,362.4500,144.3862,183.0000,56
654,Salem,OR,USA,178.2700,72.6272,85.0000,28
654,Albany,OR,USA,201.1400,77.8285,93.0000,29
654,Lebanon,OR,USA,248.4000,99.3493,116.0000,37
654,Woodburn,OR,USA,23.9500,10.0761,12.0000,4
688,Salem,OR,USA,458.9300,187.0341,226.0000,70
688,Woodburn,OR,USA,356.6600,141.9453,157.0000,49
688,Corvallis,OR,USA,378.7300,153.1537,185.0000,64
688,Albany,OR,USA,125.6700,50.2852,53.0000,14
688,Lebanon,OR,USA,246.4200,97.5188,117.0000,39
674,Salem,OR,USA,302.7500,117.7361,157.0000,51
674,Woodburn,OR,USA,338.3900,139.2427,164.0000,53
674,Corvallis,OR,USA,111.0200,43.7454,60.0000,22
674,Lebanon,OR,USA,488.8600,197.4934,201.0000,67
674,Albany,OR,USA,281.3000,113.9268,128.0000,41
686,Corvallis,OR,USA,293.0100,115.2899,136.0000,46
686,Albany,OR,USA,259.6700,102.6107,139.0000,45
686,Woodburn,OR,USA,79.6300,31.3442,49.0000,15
686,Lebanon,OR,USA,437.8600,173.3926,212.0000,67
686,Salem,OR,USA,304.3300,122.5899,141.0000,48
700,Salem,OR,USA,326.4100,131.5389,141.0000,45
700,Albany,OR,USA,207.0400,83.1335,90.0000,30
700,Corvallis,OR,USA,327.9800,136.0952,177.0000,56
700,Lebanon,OR,USA,335.1800,134.7264,158.0000,50
700,Woodburn,OR,USA,255.5500,103.9744,121.0000,36
695,Lebanon,OR,USA,409.5600,163.8709,224.0000,71
695,Albany,OR,USA,214.0300,83.6574,107.0000,32
695,Corvallis,OR,USA,407.2700,164.9814,183.0000,55
695,Salem,OR,USA,273.9400,105.2013,114.0000,38
695,Woodburn,OR,USA,154.4000,60.8275,88.0000,31
714,Corvallis,OR,USA,331.2800,135.0886,147.0000,48
714,Albany,OR,USA,91.8800,39.3266,50.0000,15
714,Lebanon,OR,USA,532.5200,206.7903,264.0000,81
714,Salem,OR,USA,185.3500,73.8614,92.0000,30
714,Woodburn,OR,USA,149.9000,58.9369,79.0000,27
722,Salem,OR,USA,163.8400,63.2049,91.0000,29
722,Corvallis,OR,USA,156.9700,63.6711,70.0000,22
722,Lebanon,OR,USA,284.3300,110.9552,132.0000,42
722,Albany,OR,USA,116.0600,46.5088,51.0000,16
722,Woodburn,OR,USA,115.6300,45.8612,56.0000,19
728,Corvallis,OR,USA,544.1200,214.5809,267.0000,83
728,Albany,OR,USA,339.6000,132.2662,175.0000,53
728,Salem,OR,USA,372.4200,151.3593,179.0000,58
728,Lebanon,OR,USA,267.3100,110.4529,128.0000,41
728,Woodburn,OR,USA,235.6000,96.0160,119.0000,37
718,Woodburn,OR,USA,385.9900,153.2044,180.0000,54
718,Albany,OR,USA,184.4500,71.4933,92.0000,30
718,Salem,OR,USA,299.8000,119.8239,139.0000,43
718,Lebanon,OR,USA,541.0100,217.7918,253.0000,81
718,Corvallis,OR,USA,209.6500,86.4810,104.0000,34
711,Corvallis,OR,USA,323.1700,125.6593,149.0000,49
711,Albany,OR,USA,335.1400,132.5750,166.0000,56
711,Salem,OR,USA,274.5900,105.5479,136.0000,44
711,Lebanon,OR,USA,638.1800,250.0142,270.0000,82
711,Woodburn,OR,USA,272.8100,107.7004,120.0000,38
367,San Carlos,CA,USA,4.8800,1.5638,3.0000,2
367,Redwood City,CA,USA,19.4800,7.0886,9.0000,6
367,Palo Alto,CA,USA,13.3500,5.1919,6.0000,5
367,Mill Valley,CA,USA,9.2000,3.7706,6.0000,5
373,Colma,CA,USA,5.3000,2.0536,3.0000,2
373,San Jose,CA,USA,2.4700,0.7410,1.0000,1
373,Richmond,CA,USA,16.4900,5.9691,8.0000,5
373,Burlingame,CA,USA,3.7600,1.6544,2.0000,1
370,Novato,CA,USA,14.5100,6.3046,7.0000,4
370,San Carlos,CA,USA,22.4600,9.0271,10.0000,7
370,Richmond,CA,USA,5.9000,2.3556,3.0000,2
386,Fremont,CA,USA,5.2400,2.0156,2.0000,2
386,Palo Alto,CA,USA,14.3400,6.5034,7.0000,4
386,Redwood City,CA,USA,8.5100,2.7405,7.0000,4
386,Novato,CA,USA,5.3800,1.7216,2.0000,1
395,Daly City,CA,USA,14.1200,6.1768,5.0000,3
395,Palo Alto,CA,USA,35.3100,12.3771,15.0000,9
395,San Jose,CA,USA,16.9100,6.3780,6.0000,4
405,San Francisco,CA,USA,18.3800,7.5165,11.0000,9
405,Novato,CA,USA,48.9600,21.6823,22.0000,9
405,Santa Cruz,CA,USA,26.1600,9.9992,12.0000,6
412,San Jose,CA,USA,25.4300,10.9443,12.0000,6
412,Santa Cruz,CA,USA,16.7200,6.5842,8.0000,5
412,Daly City,CA,USA,14.8100,5.9876,9.0000,6
412,Burlingame,CA,USA,8.3800,2.8796,3.0000,2
412,Richmond,CA,USA,10.3900,3.5779,5.0000,3
424,Palo Alto,CA,USA,7.4000,2.7808,4.0000,3
424,San Carlos,CA,USA,9.4300,3.6203,4.0000,4
424,Oakland,CA,USA,12.8200,4.8890,5.0000,4
424,Colma,CA,USA,20.7000,9.0869,8.0000,5
424,Concord,CA,USA,2.2600,0.9040,2.0000,1
424,Richmond,CA,USA,19.1300,7.3752,7.0000,6
417,San Francisco,CA,USA,19.7400,8.5360,10.0000,5
417,Burlingame,CA,USA,30.8900,12.3361,17.0000,10
417,Concord,CA,USA,10.0800,3.2042,3.0000,2
417,Mill Valley,CA,USA,0.9600,0.4416,1.0000,1
417,San Carlos,CA,USA,9.9600,3.8632,6.0000,5
422,Novato,CA,USA,6.2300,2.6142,3.0000,2
422,Redwood City,CA,USA,6.7400,2.6788,5.0000,3
422,San Jose,CA,USA,22.6000,10.0666,10.0000,7
422,Burlingame,CA,USA,9.6100,3.8815,3.0000,2
422,Daly City,CA,USA,35.6400,13.5682,17.0000,8
441,Berkeley,CA,USA,28.0400,10.8430,17.0000,13
441,Colma,CA,USA,0.5700,0.2109,1.0000,1
441,Novato,CA,USA,18.0800,6.5382,9.0000,6
441,Fremont,CA,USA,11.5700,4.9130,7.0000,4
442,Burlingame,CA,USA,8.1300,3.2089,4.0000,3
442,Daly City,CA,USA,50.8300,19.7008,23.0000,14
431,Redwood City,CA,USA,16.9700,6.9547,9.0000,6
431,San Carlos,CA,USA,7.9200,2.8901,5.0000,4
431,Berkeley,CA,USA,42.4500,16.3259,15.0000,6
431,Concord,CA,USA,11.0100,4.6474,5.0000,4
445,San Carlos,CA,USA,10.9500,4.8171,5.0000,4
445,Oakland,CA,USA,20.9900,9.3221,9.0000,6
445,Concord,CA,USA,6.7000,2.6130,2.0000,2
445,Santa Cruz,CA,USA,22.4100,8.6794,9.0000,6
445,Burlingame,CA,USA,5.2800,2.2824,3.0000,2
450,Berkeley,CA,USA,30.8400,12.9519,15.0000,8
450,Redwood City,CA,USA,18.6600,7.0632,6.0000,4
450,Santa Cruz,CA,USA,8.4700,3.6290,3.0000,2
450,Burlingame,CA,USA,5.6100,1.9998,3.0000,2
476,Palo Alto,CA,USA,1.5500,0.6820,1.0000,1
476,Redwood City,CA,USA,21.5600,9.3830,10.0000,6
476,San Francisco,CA,USA,33.7500,14.0401,13.0000,6
476,Richmond,CA,USA,8.6100,3.5168,5.0000,4
481,Berkeley,CA,USA,8.2700,3.4806,4.0000,4
481,Burlingame,CA,USA,14.7100,6.0212,7.0000,5
481,Mill Valley,CA,USA,12.7300,5.0257,7.0000,7
481,Concord,CA,USA,10.6600,4.6689,5.0000,4
479,Mill Valley,CA,USA,6.9800,3.2278,4.0000,3
479,Burlingame,CA,USA,22.5300,9.0913,13.0000,9
479,Daly City,CA,USA,14.8700,6.7850,6.0000,5
466,Santa Cruz,CA,USA,38.9500,16.2783,19.0000,12
466,Concord,CA,USA,10.8500,4.0836,5.0000,4
466,Fremont,CA,USA,3.7800,1.6632,1.0000,1
466,Burlingame,CA,USA,18.1100,6.8249,9.0000,7
466,Colma,CA,USA,14.8300,5.7500,6.0000,5
475,Burlingame,CA,USA,34.8000,13.3902,12.0000,8
475,Fremont,CA,USA,2.5900,0.9842,1.0000,1
475,Oakland,CA,USA,27.9400,10.4038,11.0000,7
475,Novato,CA,USA,19.2600,7.7082,10.0000,6
506,Berkeley,CA,USA,22.4200,9.3061,10.0000,7
506,Richmond,CA,USA,13.6800,5.2282,9.0000,6
506,Redwood City,CA,USA,6.9100,2.5301,4.0000,4
500,San Jose,CA,USA,12.6600,5.5122,7.0000,5
500,San Carlos,CA,USA,5.3800,2.2596,2.0000,1
500,Santa Cruz,CA,USA,13.5800,6.3654,9.0000,5
500,Burlingame,CA,USA,14.3300,5.7430,9.0000,4
508,Fremont,CA,USA,42.0500,17.3149,21.0000,11
508,Burlingame,CA,USA,56.9100,22.3581,27.0000,12
508,Colma,CA,USA,14.1400,5.3304,8.0000,5
514,Burlingame,CA,USA,13.3900,4.2477,6.0000,4
514,Berkeley,CA,USA,25.1600,10.1994,11.0000,6
514,Daly City,CA,USA,19.1600,8.9123,9.0000,5
514,Redwood City,CA,USA,19.6300,8.0795,8.0000,6
514,Fremont,CA,USA,7.5000,2.5776,3.0000,2
504,San Carlos,CA,USA,27.9800,11.1649,21.0000,9
504,Fremont,CA,USA,13.4600,5.3935,6.0000,5
504,Colma,CA,USA,32.5700,11.3685,11.0000,4
504,Burlingame,CA,USA,17.4300,7.3837,10.0000,6
534,San Jose,CA,USA,29.1200,11.7385,12.0000,9
534,Colma,CA,USA,3.7400,1.5698,3.0000,2
534,Concord,CA,USA,10.0700,3.7063,6.0000,5
523,Fremont,CA,USA,23.9700,9.7628,11.0000,8
523,San Jose,CA,USA,5.7100,2.2257,3.0000,2
523,Novato,CA,USA,6.2800,2.2640,4.0000,2
523,Burlingame,CA,USA,26.2400,10.6482,13.0000,7
523,Redwood City,CA,USA,14.8400,5.2921,6.0000,4
540,San Jose,CA,USA,9.8400,3.9078,4.0000,3
540,Novato,CA,USA,23.6500,8.2971,10.0000,6
540,Colma,CA,USA,25.2200,10.6804,10.0000,6
540,Berkeley,CA,USA,18.1900,8.0509,7.0000,4
540,Mill Valley,CA,USA,7.7700,3.4965,3.0000,1
520,Colma,CA,USA,7.0700,2.6512,2.0000,2
520,San Jose,CA,USA,39.6000,16.7867,15.0000,9
520,Richmond,CA,USA,29.3400,10.5020,11.0000,7
520,Santa Cruz,CA,USA,18.5100,7.1210,9.0000,5
520,Fremont,CA,USA,9.2200,3.6296,7.0000,4
538,Novato,CA,USA,5.5100,2.1679,3.0000,2
538,San Jose,CA,USA,5.2000,2.0800,2.0000,1
538,Santa Cruz,CA,USA,41.4300,17.6223,23.0000,13
538,San Carlos,CA,USA,46.2000,18.9393,21.0000,11
538,Colma,CA,USA,25.4900,10.4888,11.0000,6
549,Berkeley,CA,USA,19.2700,8.2011,8.0000,6
549,Burlingame,CA,USA,15.7900,6.6830,7.0000,5
549,Richmond,CA,USA,2.5800,0.9546,2.0000,1
549,San Francisco,CA,USA,1.8900,0.6993,1.0000,1
549,Santa Cruz,CA,USA,20.0500,8.4948,9.0000,7
557,San Carlos,CA,USA,16.8400,7.3355,7.0000,5
557,Richmond,CA,USA,2.3600,0.9204,2.0000,1
557,Daly City,CA,USA,4.6200,1.9101,2.0000,2
557,Burlingame,CA,USA,8.6700,3.4940,4.0000,3
557,Fremont,CA,USA,18.0200,7.2227,9.0000,5
563,Redwood City,CA,USA,36.7300,13.8868,16.0000,11
563,San Jose,CA,USA,15.3500,5.9509,10.0000,5
563,Palo Alto,CA,USA,8.5900,3.1821,7.0000,6
563,Novato,CA,USA,14.3600,5.4132,6.0000,3
553,Novato,CA,USA,41.3200,14.9837,20.0000,12
553,San Francisco,CA,USA,10.5800,4.2680,5.0000,3
553,Oakland,CA,USA,13.3700,5.9382,8.0000,5
553,Fremont,CA,USA,25.7100,9.5221,11.0000,7
553,Palo Alto,CA,USA,8.3400,3.7530,3.0000,2
575,San Carlos,CA,USA,1.1000,0.5170,2.0000,1
575,Daly City,CA,USA,16.1900,7.0271,11.0000,8
575,San Jose,CA,USA,1.6700,0.5678,1.0000,1
575,Redwood City,CA,USA,15.2500,5.9034,7.0000,4
575,Berkeley,CA,USA,9.6700,3.7409,4.0000,3
604,Berkeley,CA,USA,24.1500,9.1510,9.0000,6
604,Palo Alto,CA,USA,12.7100,5.4562,7.0000,3
604,Richmond,CA,USA,4.1800,1.5072,3.0000,2
604,San Francisco,CA,USA,7.5700,3.2175,5.0000,3
604,Novato,CA,USA,10.2800,4.5258,6.0000,3
603,Redwood City,CA,USA,31.1600,11.8841,15.0000,13
603,Mill Valley,CA,USA,16.2500,6.1749,8.0000,5
603,Fremont,CA,USA,15.5600,6.9664,6.0000,3
606,Concord,CA,USA,48.8800,19.0524,19.0000,7
606,Fremont,CA,USA,23.2700,10.2071,9.0000,6
606,Mill Valley,CA,USA,5.2100,2.3369,3.0000,2
606,Santa Cruz,CA,USA,5.5200,1.8216,2.0000,1
606,Richmond,CA,USA,11.4300,4.4266,7.0000,5
606,Oakland,CA,USA,4.6700,2.1204,3.0000,3
597,Santa Cruz,CA,USA,42.3100,15.8361,22.0000,13
597,Mill Valley,CA,USA,8.1700,3.0309,8.0000,5
597,Burlingame,CA,USA,19.5400,7.7400,10.0000,5
597,Palo Alto,CA,USA,7.0000,2.3800,2.0000,1
597,Fremont,CA,USA,10.5400,3.8610,6.0000,4
593,Burlingame,CA,USA,11.3800,3.9778,4.0000,3
593,Fremont,CA,USA,32.8300,13.4541,18.0000,10
593,Oakland,CA,USA,6.2100,2.5119,3.0000,3
593,Novato,CA,USA,8.0300,3.2070,5.0000,3
593,Daly City,CA,USA,13.7700,5.4563,6.0000,4
593,San Francisco,CA,USA,17.6200,6.7798,8.0000,6
621,Palo Alto,CA,USA,6.9400,2.8934,5.0000,3
621,San Carlos,CA,USA,31.3200,12.1853,14.0000,6
621,Santa Cruz,CA,USA,46.4000,18.2015,23.0000,14
621,Daly City,CA,USA,9.8600,3.5630,4.0000,2
629,San Jose,CA,USA,19.5000,8.0878,8.0000,5
629,Colma,CA,USA,18.4500,7.1683,11.0000,7
629,Novato,CA,USA,22.1300,9.5841,11.0000,6
629,Palo Alto,CA,USA,7.3200,3.1202,4.0000,2
629,Mill Valley,CA,USA,13.7100,5.6584,7.0000,5
618,San Jose,CA,USA,34.0700,12.2019,14.0000,9
618,Novato,CA,USA,13.5600,5.7760,6.0000,3
618,Fremont,CA,USA,16.0600,5.6356,5.0000,2
618,Redwood City,CA,USA,5.7000,1.8810,2.0000,1
