time_id,customer_id,store_sales,store_cost,unit_sales,fact_count
491,1611,28.3100,11.3673,16.0000,5
491,217,19.9700,8.4203,12.0000,3
508,3305,25.6300,9.7217,9.0000,3
508,950,10.0000,3.7000,4.0000,1
508,6288,6.9000,2.2080,3.0000,1
508,9747,40.7700,16.7456,14.0000,5
508,9162,13.7000,6.0748,7.0000,3
508,1360,5.4000,2.5920,4.0000,1
508,7721,32.7100,13.0463,19.0000,6
508,4518,22.0200,8.4609,12.0000,4
508,10186,9.3800,3.3120,6.0000,2
508,5060,7.1400,3.3558,3.0000,1
508,4372,51.8800,20.9836,21.0000,6
508,3253,37.4400,16.6024,15.0000,4
508,8310,15.5800,7.2824,7.0000,3
515,5610,52.8700,19.4645,23.0000,7
515,9825,17.4600,7.1610,6.0000,2
515,625,10.5900,4.6179,10.0000,3
515,1036,17.1600,7.7612,6.0000,2
515,6237,33.2300,11.8917,15.0000,5
515,3854,47.2400,17.6838,18.0000,6
515,7940,35.3100,16.1836,20.0000,6
515,2042,34.6600,15.2439,16.0000,5
515,1893,23.0500,11.1532,11.0000,3
515,5206,13.1800,5.9756,5.0000,2
515,1682,7.5300,3.0873,3.0000,1
515,3548,13.4100,5.2461,7.0000,2
515,446,13.3100,4.7778,8.0000,3
515,5060,33.1800,12.4026,15.0000,5
515,10145,28.1200,11.3012,14.0000,4
515,6204,22.4200,9.2394,12.0000,4
515,6531,55.1100,22.1838,20.0000,6
515,3020,23.8200,8.4057,12.0000,5
515,4629,12.9300,5.2425,10.0000,4
515,3706,17.7200,7.0152,14.0000,4
515,3302,19.4700,7.4655,9.0000,3
515,543,19.7400,8.4828,6.0000,2
515,7576,37.6400,15.9568,14.0000,5
515,187,10.2700,4.5828,7.0000,3
515,2614,26.8800,11.4204,10.0000,4
515,6182,29.2400,13.0432,13.0000,4
515,1718,7.0800,2.3820,7.0000,2
495,3799,8.8500,3.4515,3.0000,1
495,9673,17.4000,7.1964,6.0000,2
495,467,74.5600,30.8992,28.0000,9
495,950,16.4000,7.5440,7.0000,2
495,7359,38.3300,15.6810,25.0000,8
495,3599,34.6600,14.0692,14.0000,5
495,7940,36.8300,14.2922,15.0000,5
495,5560,17.2500,7.5306,6.0000,2
495,6574,30.6900,10.8615,13.0000,4
495,3682,26.6600,9.9196,14.0000,4
495,6932,41.8700,16.6255,20.0000,7
495,6079,14.7400,5.8066,8.0000,3
495,3977,14.2500,5.3679,5.0000,2
495,8619,11.7600,4.3572,4.0000,2
495,10176,13.1500,5.8837,5.0000,2
495,3748,41.0900,18.3084,15.0000,5
495,7906,77.0800,31.2476,31.0000,11
495,5060,28.8300,11.8950,17.0000,6
495,7733,53.7700,21.2531,28.0000,8
495,3706,57.7000,23.1708,31.0000,11
495,1263,32.6200,13.7353,22.0000,6
495,7189,55.2600,20.6727,20.0000,7
495,3161,42.0500,18.7728,20.0000,5
495,9787,21.3900,8.4087,10.0000,3
495,7558,14.2600,6.0340,7.0000,2
495,1153,32.4000,12.1699,12.0000,4
495,3020,42.5900,14.3816,18.0000,7
495,8439,26.6800,9.7992,13.0000,4
495,484,65.9500,26.4186,32.0000,10
495,1093,10.2900,3.9102,3.0000,1
495,5970,43.8400,17.6332,18.0000,6
495,10106,31.2300,11.9315,18.0000,4
495,9236,50.5700,21.0097,19.0000,6
495,9747,32.4900,14.4723,18.0000,6
495,1071,19.1300,8.2853,12.0000,4
495,2677,23.1900,10.3128,10.0000,3
495,9892,12.6700,5.1041,5.0000,2
495,1793,45.5200,20.6264,20.0000,7
495,9760,55.0200,20.7472,23.0000,7
495,177,11.0400,5.1504,5.0000,2
495,7446,10.7300,4.2740,10.0000,3
495,2632,73.7900,28.0596,36.0000,13
495,5855,39.1200,16.9188,19.0000,6
495,8473,4.0200,1.6132,4.0000,2
495,373,6.8400,2.8904,4.0000,2
495,2075,31.1700,13.1665,20.0000,6
495,1036,32.1100,13.1709,14.0000,5
495,3308,56.2800,24.7641,22.0000,7
495,6531,31.4600,11.6420,13.0000,4
495,6488,22.5900,9.5229,11.0000,4
495,2443,52.3400,21.5954,32.0000,10
495,7444,15.8500,7.0148,10.0000,3
495,8921,32.0200,12.8292,13.0000,4
495,5786,27.8600,10.7232,18.0000,5
495,2479,29.6200,11.7184,16.0000,4
495,6997,28.7400,12.3453,13.0000,4
495,7283,28.7500,11.1171,18.0000,6
495,6526,26.2600,9.5838,10.0000,4
495,3776,29.8200,11.8962,15.0000,6
495,9447,11.8800,3.9786,5.0000,2
495,9491,70.5600,28.4142,27.0000,8
495,1524,21.1200,8.8984,12.0000,3
495,790,41.5900,15.2206,24.0000,9
495,750,19.3300,7.6603,15.0000,5
495,7570,10.8900,4.0293,3.0000,1
495,4342,30.3200,11.4692,20.0000,7
495,6904,46.3700,18.8350,30.0000,9
495,1193,43.0100,17.3502,16.0000,6
495,8298,17.3400,6.1440,6.0000,2
495,3463,5.6000,1.9600,4.0000,1
495,3980,13.9500,4.6215,6.0000,2
495,8668,44.2200,17.0142,21.0000,6
495,5924,43.6100,16.6748,21.0000,7
495,9401,46.1900,17.3431,20.0000,7
495,5196,17.2500,6.3847,9.0000,3
495,4410,48.7900,18.5035,19.0000,6
495,8814,9.5100,4.2063,6.0000,2
495,4589,83.4100,34.5183,42.0000,12
495,5958,70.7800,27.9502,33.0000,10
495,178,36.9300,14.6439,12.0000,4
495,6956,38.5300,15.3271,18.0000,6
495,5070,35.0500,13.8991,13.0000,4
495,2996,14.3200,6.8736,7.0000,2
495,1626,52.9600,22.4352,22.0000,7
495,3524,4.8000,2.2560,3.0000,1
495,1957,25.2200,10.1498,10.0000,4
495,8291,41.8400,14.7036,20.0000,6
495,2656,11.6200,4.2806,5.0000,2
495,993,56.9700,21.3231,24.0000,7
495,8504,9.3800,3.3544,9.0000,2
495,2777,5.5200,2.3736,3.0000,1
495,6039,37.3700,16.5497,21.0000,6
495,9420,43.1200,16.7872,18.0000,6
495,39,25.5900,9.3798,15.0000,4
495,2304,23.8800,8.3625,11.0000,4
495,4465,55.7700,24.3284,29.0000,11
495,2210,14.6200,5.0114,6.0000,2
495,346,16.0500,6.6206,7.0000,3
495,7915,10.1900,3.7077,5.0000,2
495,5760,20.1100,7.8505,7.0000,3
495,7203,16.9000,6.4260,11.0000,3
495,1706,12.0600,5.1502,6.0000,2
495,9823,54.2400,21.7199,30.0000,10
495,4690,32.1900,13.2366,17.0000,6
495,7355,11.6800,4.3756,4.0000,2
495,7780,37.9100,16.0698,18.0000,6
495,8091,20.2500,9.1985,12.0000,4
495,2052,36.3300,15.8343,19.0000,6
495,941,49.4900,20.6453,19.0000,6
495,9256,6.3200,2.1488,4.0000,1
495,1423,24.2500,9.6799,9.0000,3
495,7806,32.6600,11.0811,15.0000,6
495,2246,32.1500,13.1768,15.0000,5
495,7694,42.5200,16.8664,14.0000,4
495,3302,27.9300,12.0373,14.0000,5
495,7132,26.3900,11.7782,15.0000,5
495,8976,3.4800,1.2876,3.0000,1
495,3271,46.4400,17.7472,18.0000,5
495,3937,25.6600,11.2578,12.0000,4
495,4900,9.6300,4.2852,10.0000,3
495,4503,2.7600,0.8556,3.0000,1
495,545,47.0600,19.2712,18.0000,7
495,6237,45.5700,18.7478,19.0000,6
495,7470,33.7300,14.1520,14.0000,5
495,1736,39.8200,15.3274,19.0000,6
495,7621,9.2100,4.0581,6.0000,2
495,3305,14.1400,5.8264,7.0000,2
495,3243,46.2000,20.5080,16.0000,5
495,9643,30.4400,12.3556,14.0000,4
495,2251,40.2700,16.6393,15.0000,5
495,8692,11.9200,4.4344,6.0000,2
495,2832,27.8600,10.1170,12.0000,4
495,2808,24.0600,9.9702,14.0000,5
495,1035,2.5200,0.9576,2.0000,1
495,7250,10.8800,4.2432,4.0000,1
495,4736,12.4900,3.8652,5.0000,2
495,9584,16.5100,7.1566,8.0000,3
540,6592,11.7300,3.8709,3.0000,1
540,2443,15.5400,6.1674,6.0000,2
540,9826,30.2500,12.8209,14.0000,4
540,7733,15.1300,5.5727,11.0000,3
540,1897,32.8400,11.9174,14.0000,5
540,7416,7.0800,3.3564,6.0000,2
540,7319,32.2800,13.5354,13.0000,4
540,4431,38.6800,14.2176,16.0000,5
540,8659,33.7400,12.8072,13.0000,4
540,1193,24.7000,9.5561,14.0000,5
540,4678,14.0200,5.8310,9.0000,3
540,4779,10.6800,5.2332,3.0000,1
540,7203,17.7700,7.9502,9.0000,3
540,3706,31.9400,12.4948,11.0000,4
540,6180,4.2600,2.1300,3.0000,1
540,1987,38.3000,16.4143,15.0000,6
540,7250,15.4700,6.3268,15.0000,4
540,4465,49.6200,21.0042,21.0000,7
540,6486,52.7600,21.1336,19.0000,6
540,2762,49.6400,17.6358,20.0000,6
540,5782,16.8400,6.9692,8.0000,2
540,2479,27.9500,10.6518,18.0000,5
540,1173,26.3800,11.5836,10.0000,3
540,7355,35.5400,13.5015,17.0000,5
540,8901,40.2300,17.3490,19.0000,6
540,2422,40.2700,16.2896,15.0000,5
540,7558,42.6300,19.1552,20.0000,7
540,7455,30.1700,11.6338,15.0000,4
540,3388,26.5800,11.5116,12.0000,4
540,1773,54.3600,22.3740,27.0000,8
540,1706,30.6100,12.7510,13.0000,4
540,8473,27.0400,11.3228,11.0000,4
540,1388,35.0400,14.0974,18.0000,6
540,4405,16.5300,6.7479,6.0000,2
540,7694,37.5100,15.4619,21.0000,7
540,4804,18.5000,8.7619,11.0000,3
534,446,6.9300,2.4834,6.0000,2
534,2656,7.0400,2.4520,4.0000,2
534,1071,15.9300,5.2403,9.0000,3
534,4690,15.0300,5.9081,10.0000,4
534,1347,37.0700,13.9982,16.0000,5
534,3153,24.4200,10.1424,10.0000,3
534,1991,26.0400,10.7548,14.0000,5
534,9760,14.8600,6.5417,8.0000,3
534,9286,14.2100,6.3946,7.0000,2
534,346,18.5300,8.7370,10.0000,3
534,3490,3.8000,1.5960,4.0000,1
534,8901,16.9700,7.1947,7.0000,2
534,7715,33.1300,13.7006,15.0000,4
534,9530,13.5900,5.6691,7.0000,2
534,5958,20.7600,8.5092,17.0000,6
534,8841,38.8700,16.3892,17.0000,6
534,4623,13.0700,5.7694,7.0000,2
534,1036,37.5000,15.1182,24.0000,7
534,901,14.1900,5.0916,5.0000,2
534,7835,28.2100,11.3218,11.0000,3
534,3463,34.4600,13.2525,18.0000,6
534,6237,47.4900,18.7665,21.0000,6
534,7470,28.9400,10.8994,15.0000,5
534,3589,13.1000,5.3344,6.0000,2
534,2777,10.4000,4.4436,4.0000,2
534,7721,50.1800,20.3135,22.0000,7
534,1916,14.4900,6.5421,6.0000,2
534,7359,44.9700,17.0449,21.0000,7
534,484,23.6400,8.2980,12.0000,3
534,6564,22.0600,9.9440,9.0000,3
534,3423,36.4100,13.7574,15.0000,5
534,8310,24.2400,10.7616,10.0000,3
534,9643,19.1600,7.9719,12.0000,4
534,9162,35.7400,14.0376,18.0000,5
534,3113,34.3900,13.7676,13.0000,4
534,4431,31.7500,10.9882,13.0000,4
523,6352,32.6900,11.8480,16.0000,6
523,6932,1.4200,0.5538,2.0000,1
523,3529,16.7200,5.9248,7.0000,2
523,1957,10.6600,3.4702,5.0000,2
523,5288,46.7600,17.5311,18.0000,6
523,1253,25.8500,9.7952,18.0000,6
523,3308,46.6900,19.4180,22.0000,7
523,10152,35.7800,14.2806,17.0000,6
523,2548,8.3200,3.4396,5.0000,2
523,2614,7.5600,3.4020,3.0000,1
523,6744,5.4000,1.6200,3.0000,1
523,3046,32.7500,13.2619,15.0000,6
523,8164,35.2200,14.5094,15.0000,4
523,6169,11.7700,4.1161,7.0000,3
523,950,11.5000,4.8782,7.0000,2
523,2280,32.6300,12.0911,21.0000,7
523,9788,25.0000,9.0971,15.0000,6
523,4410,32.6500,13.5658,14.0000,4
523,8310,33.3500,12.1206,16.0000,5
523,2251,35.7400,13.5736,17.0000,5
523,9825,30.5200,11.5514,13.0000,4
523,9671,10.3600,4.6620,4.0000,1
523,9578,6.6900,2.8098,3.0000,1
523,128,37.7200,14.8600,16.0000,6
523,7845,31.0100,12.2903,14.0000,4
523,8207,37.8000,14.7285,16.0000,5
523,7521,29.2500,11.0556,14.0000,5
523,1266,14.5600,6.6976,4.0000,1
523,373,44.3900,16.6846,16.0000,5
523,1304,39.6400,16.8192,19.0000,6
523,6087,24.7800,9.2690,10.0000,3
523,5633,39.1200,16.7916,16.0000,5
523,750,34.6900,14.2951,16.0000,5
523,6522,29.9800,10.9375,17.0000,5
523,10118,37.8200,14.8014,19.0000,6
523,1142,25.9800,10.4188,14.0000,4
523,3548,5.1400,2.1056,4.0000,2
523,4490,28.7100,13.2339,10.0000,4
523,1991,5.4600,2.2344,7.0000,2
523,6792,25.0600,7.7874,13.0000,3
523,6564,31.9200,12.7623,22.0000,6
523,1736,39.2100,15.5536,16.0000,6
523,4875,9.1500,4.0857,6.0000,2
523,3647,45.8600,17.4428,19.0000,7
520,10186,3.8400,1.2288,4.0000,1
520,1996,42.5400,16.2585,18.0000,5
520,5869,17.2100,6.1455,7.0000,2
520,545,14.4500,6.7594,10.0000,3
520,6003,38.7000,16.3182,19.0000,6
520,1193,16.4100,7.1841,7.0000,2
520,8304,48.9800,19.5525,23.0000,7
520,467,5.5900,2.0800,5.0000,2
520,7733,33.5300,13.8745,14.0000,3
520,10026,37.0300,14.3694,19.0000,6
520,3305,34.9200,14.7487,19.0000,6
520,9026,13.0200,5.3330,6.0000,2
520,2677,44.6900,15.5784,15.0000,4
520,2444,33.5400,13.8533,19.0000,6
520,2482,40.5200,16.3651,18.0000,5
520,7243,34.9900,13.5022,20.0000,6
520,4948,59.3700,22.4179,27.0000,9
520,6904,8.7600,3.5916,4.0000,1
520,1706,57.7900,22.5754,18.0000,6
520,7521,4.3800,1.8303,6.0000,2
520,1957,23.2400,8.6136,13.0000,5
520,7558,14.6100,6.8940,6.0000,2
520,532,34.1300,13.4362,15.0000,5
520,993,31.0500,11.9724,14.0000,4
520,1721,19.1700,7.9578,13.0000,4
520,8439,31.6200,12.7838,14.0000,6
520,9812,22.6800,10.0548,11.0000,4
520,3046,15.2900,6.1379,7.0000,3
520,7906,45.2000,18.9198,21.0000,7
520,8779,14.9500,6.8195,7.0000,2
520,8841,24.1500,9.3752,12.0000,5
520,9125,38.8400,12.9459,21.0000,7
520,4678,6.8600,2.7440,2.0000,1
520,8269,27.2900,10.5809,12.0000,5
520,9668,16.0500,6.1968,8.0000,3
520,178,44.2400,15.0696,14.0000,4
520,8663,16.6600,6.3800,9.0000,3
520,2422,34.2100,11.8507,14.0000,5
520,7915,14.5800,6.9984,6.0000,2
520,7715,33.5600,14.4235,16.0000,4
520,9448,26.9700,9.9141,12.0000,4
520,9286,29.3300,10.4679,15.0000,5
520,5433,14.4400,5.8200,9.0000,3
519,1339,53.7200,23.5182,30.0000,10
519,1681,42.0400,16.8170,27.0000,7
519,6079,8.2900,3.6365,5.0000,2
519,3302,34.3100,13.3244,18.0000,6
519,9144,57.9700,20.3917,26.0000,9
519,2327,39.0600,17.4171,18.0000,6
519,1996,29.9300,13.1776,17.0000,6
519,7067,41.0900,14.6806,19.0000,6
519,2086,42.5700,16.2566,17.0000,6
519,1957,12.9200,5.4576,7.0000,2
519,3937,30.4900,12.8091,15.0000,6
519,9972,44.9500,15.4720,25.0000,7
519,2548,54.0400,24.7111,23.0000,7
519,619,63.6700,26.3224,21.0000,6
519,4405,17.0300,6.6962,12.0000,4
519,6544,31.7100,12.4746,17.0000,5
519,950,36.0000,11.8528,11.0000,3
519,3799,18.6600,8.3190,8.0000,3
519,3977,33.4800,12.7780,17.0000,6
519,5809,14.6300,6.0913,12.0000,4
519,6904,7.4800,2.7676,2.0000,1
519,7470,20.2300,7.2775,7.0000,2
519,1529,55.0900,23.5970,18.0000,5
519,8892,30.2900,11.3715,19.0000,6
519,3213,21.6000,8.4268,14.0000,4
519,6350,30.1600,12.0669,19.0000,6
519,7416,24.0600,10.7388,12.0000,4
519,9396,45.5600,18.8098,24.0000,7
519,3980,17.7300,7.6332,9.0000,3
519,7835,21.0300,8.1345,16.0000,5
519,5786,55.2400,21.6461,24.0000,7
519,4261,5.2200,2.1924,2.0000,1
519,5533,22.8400,10.2582,12.0000,4
519,3463,25.3500,9.5820,8.0000,3
519,9826,22.7000,9.5110,13.0000,5
519,392,49.2100,19.1269,20.0000,7
519,8749,46.2800,18.6917,20.0000,7
519,3153,26.2600,11.1834,14.0000,5
519,3271,47.1300,20.2484,20.0000,6
519,5685,45.1100,19.6579,24.0000,7
519,4396,11.6800,3.8400,8.0000,3
575,7621,5.1300,1.6929,3.0000,1
575,4543,32.2900,12.2298,24.0000,7
575,9491,20.6600,8.5383,13.0000,5
575,1271,31.8100,12.4626,12.0000,5
575,9584,6.9300,2.3562,3.0000,1
575,6306,18.5700,7.7514,9.0000,3
575,9401,21.3300,9.9210,13.0000,4
575,398,16.4100,6.3189,12.0000,4
575,7132,39.2200,16.6182,23.0000,8
575,304,8.1300,4.0650,3.0000,1
575,9871,11.6400,5.5272,6.0000,2
575,9501,24.9400,11.1342,12.0000,4
575,4589,12.8200,5.7974,7.0000,2
575,4466,35.1900,14.9396,16.0000,6
575,7416,40.9200,13.5945,18.0000,6
575,2856,7.9800,3.2520,6.0000,2
575,7534,5.5500,2.4975,3.0000,1
575,7570,22.2600,8.1468,10.0000,3
575,6163,14.3200,6.0120,6.0000,2
575,9648,26.9500,9.1667,12.0000,4
575,1706,3.7200,1.7484,3.0000,1
575,7269,8.3400,3.1614,6.0000,2
575,7806,21.3700,9.3539,11.0000,4
575,4413,37.5200,15.0580,18.0000,6
575,2076,15.0400,5.8116,8.0000,2
575,5530,27.6600,10.9240,14.0000,4
575,625,31.2600,13.8336,10.0000,4
575,9972,60.2100,24.4715,22.0000,7
575,7733,14.2800,6.1590,5.0000,2
575,128,40.3800,16.4959,18.0000,6
575,3196,50.9400,20.1528,22.0000,7
575,3308,34.8600,13.8178,18.0000,7
575,7952,36.2200,14.1486,14.0000,4
575,5476,29.8800,12.1160,16.0000,5
575,8274,13.5400,5.5616,5.0000,2
575,4690,6.9900,2.3766,3.0000,1
550,9125,2.2600,0.8362,2.0000,1
550,5533,76.6000,31.9418,38.0000,13
550,8091,17.4200,6.5196,8.0000,3
550,8298,10.1600,4.5576,4.0000,2
550,2996,47.9800,19.2735,28.0000,8
550,1071,18.3400,8.0890,9.0000,3
550,9144,4.8600,1.9382,4.0000,2
550,9256,54.4800,23.8765,24.0000,7
550,6574,28.3700,12.0304,12.0000,4
550,4372,21.2100,9.6717,9.0000,3
550,2632,42.6300,17.5300,23.0000,7
550,2151,18.6600,6.9048,10.0000,3
550,10106,5.1300,2.0151,6.0000,2
550,7149,42.1300,17.0940,17.0000,5
550,9673,46.7700,15.8826,19.0000,6
550,446,31.3500,10.1688,13.0000,4
550,4875,21.4100,8.2137,12.0000,4
550,8644,22.3300,9.5446,11.0000,4
550,3302,31.8600,13.0968,20.0000,6
550,4507,33.8600,12.1672,14.0000,4
550,2525,11.2800,4.3992,3.0000,1
550,8110,15.0300,5.9943,7.0000,2
550,7721,36.0700,14.0386,20.0000,6
550,346,29.2700,12.1826,18.0000,7
567,7546,44.4000,15.2288,21.0000,7
567,3882,28.6600,12.0592,11.0000,3
567,3423,37.1200,13.9405,17.0000,5
567,4666,34.2200,13.3138,17.0000,5
567,2198,39.3600,16.4052,16.0000,5
567,9972,3.5800,1.3604,2.0000,1
567,6169,61.1000,25.0428,30.0000,11
567,9162,38.1500,15.0380,16.0000,6
567,2210,30.3400,12.3771,17.0000,6
567,3681,39.9200,14.4466,14.0000,5
567,9420,10.9500,5.2893,6.0000,2
567,1996,26.1400,10.6137,13.0000,4
567,6574,36.6700,14.0354,15.0000,5
567,625,21.0300,8.2629,12.0000,4
567,3463,36.3300,14.6751,13.0000,5
567,7905,15.4500,6.1197,9.0000,3
567,7269,5.6400,1.6920,3.0000,1
567,9491,20.7000,8.2932,11.0000,4
567,1706,43.7600,16.8883,25.0000,8
567,7132,9.4200,4.0674,6.0000,2
567,177,29.4800,11.0562,11.0000,4
567,993,12.5800,5.4052,5.0000,2
567,545,38.1700,16.6478,23.0000,7
567,8274,6.7200,2.7120,5.0000,2
567,7694,44.7500,17.1963,18.0000,6
567,1330,28.5400,11.3523,12.0000,4
567,5329,25.3100,9.5527,10.0000,3
567,7806,14.9100,5.9427,6.0000,2
567,6564,3.3600,1.3104,4.0000,1
567,6087,38.1300,15.0137,14.0000,4
567,4928,16.7100,7.4169,6.0000,2
567,5593,40.7400,14.9326,15.0000,4
567,819,15.8100,6.8517,6.0000,2
567,3130,100.6100,39.2088,46.0000,16
567,2234,20.5000,7.0611,10.0000,3
567,9825,16.9600,6.2088,8.0000,3
567,6607,24.2800,9.6061,16.0000,5
567,3759,19.8700,7.8211,13.0000,4
567,7915,20.1300,9.0874,13.0000,5
567,8668,56.4000,22.5820,29.0000,7
567,7319,5.5000,2.4628,4.0000,2
567,5743,6.7500,3.1050,3.0000,1
567,7250,59.7500,21.5105,25.0000,7
567,3268,29.8000,12.6336,12.0000,3
567,3253,44.7600,16.8300,19.0000,5
567,1897,20.9500,7.6243,11.0000,4
567,9671,45.2600,17.8686,22.0000,9
567,9648,11.3800,4.4060,5.0000,2
567,5903,47.8000,19.5512,28.0000,11
567,5869,25.4700,9.6084,12.0000,5
567,5070,18.4300,7.2148,8.0000,3
567,8015,23.9200,9.4322,11.0000,4
567,5433,21.0000,7.3501,13.0000,5
567,190,36.4500,14.0649,12.0000,4
567,9892,45.7700,18.0959,17.0000,5
567,7780,34.2300,12.9081,17.0000,6
567,3325,14.6700,6.1131,6.0000,2
567,3589,33.3200,13.9676,22.0000,7
567,1173,40.1900,16.0708,14.0000,6
567,9125,24.7200,10.0044,14.0000,4
567,6710,26.8100,9.9976,11.0000,4
567,8843,26.9900,10.1703,12.0000,4
567,1266,37.2200,15.3441,18.0000,6
567,1954,40.0000,16.1916,14.0000,4
567,9871,37.4100,14.6235,22.0000,6
567,4253,6.3100,2.5806,5.0000,2
567,2086,40.2400,15.1882,17.0000,5
567,8504,37.3400,16.1186,18.0000,5
567,5899,43.8400,15.8479,17.0000,6
567,2479,63.1000,26.8149,26.0000,7
567,1893,6.7600,3.1096,2.0000,1
567,3695,40.3100,15.5987,24.0000,7
567,5782,30.3600,13.7742,12.0000,4
567,1093,18.1400,6.3570,10.0000,3
567,6039,57.5600,23.4125,24.0000,7
567,1253,61.8700,24.5930,30.0000,9
567,7570,29.4900,12.4860,15.0000,5
567,543,34.0400,15.3602,15.0000,5
567,5060,28.9100,12.9118,16.0000,5
567,4589,38.1800,16.0630,21.0000,6
567,7906,40.6200,17.2650,18.0000,6
567,10145,29.0300,10.2507,12.0000,5
567,1611,6.8600,3.2642,5.0000,2
567,4261,10.3900,4.8078,7.0000,2
567,2444,18.9700,7.9645,11.0000,4
567,4543,40.1900,15.4344,16.0000,5
567,3937,11.3100,4.1088,10.0000,3
553,1074,1.8900,0.6237,3.0000,1
553,9495,18.3200,6.5840,10.0000,3
553,8140,42.5000,17.6017,17.0000,6
553,398,14.1800,5.1246,7.0000,3
553,7952,19.5700,7.6051,10.0000,3
553,9673,12.1500,4.8189,6.0000,2
553,467,20.8800,9.1182,9.0000,3
553,3360,17.0400,7.8976,6.0000,2
553,7359,29.8900,10.4323,11.0000,3
553,3490,23.5300,9.4246,14.0000,5
553,7940,31.2400,11.5628,16.0000,5
553,5560,44.6100,17.6739,17.0000,6
553,6574,37.5500,13.7037,13.0000,4
553,3682,57.7300,23.4477,37.0000,10
553,9420,4.4700,1.4304,3.0000,1
553,1524,31.0700,13.1178,14.0000,4
553,7262,38.5100,16.8858,18.0000,6
553,8015,27.3000,10.6574,11.0000,4
553,2147,19.4000,7.4027,8.0000,3
553,7641,3.7500,1.6125,3.0000,1
553,39,49.1000,19.0998,19.0000,5
553,5147,28.5800,11.0024,14.0000,4
553,2625,25.7800,9.0292,12.0000,4
553,3706,14.8900,6.4988,11.0000,4
553,1147,35.1200,15.6906,19.0000,6
553,7149,42.0900,16.0351,23.0000,7
553,6698,15.3300,6.3888,8.0000,3
553,3196,20.6100,7.5015,9.0000,3
553,819,44.2800,17.2997,25.0000,8
553,9892,10.3400,3.5342,7.0000,2
553,504,31.2300,11.6395,14.0000,4
553,3882,27.5900,10.5171,12.0000,4
553,9668,38.9200,15.2840,18.0000,6
553,1366,6.6600,2.3976,3.0000,1
553,4543,16.6400,6.1490,11.0000,4
553,3388,12.8400,5.1032,11.0000,3
553,6956,43.0800,16.4679,16.0000,5
553,4490,71.8500,27.3533,34.0000,10
553,3979,24.7000,9.4826,13.0000,5
553,8373,29.4400,12.6296,9.0000,3
553,208,10.5000,3.3270,5.0000,2
553,4330,34.0200,12.5172,20.0000,6
553,6982,30.4100,12.1383,17.0000,6
553,7845,32.5000,12.2870,13.0000,5
553,1388,2.1900,0.9636,3.0000,1
553,10106,17.3000,7.7004,15.0000,5
553,1267,65.1900,27.5976,32.0000,9
553,7182,62.8100,24.0788,28.0000,9
553,3305,39.6800,16.2285,24.0000,7
553,7694,8.6900,3.6193,7.0000,2
553,9823,45.8300,18.3600,25.0000,7
553,4261,52.0000,18.0354,24.0000,7
553,188,10.9400,4.4902,7.0000,2
553,5088,32.8600,12.1378,14.0000,4
553,2086,22.9600,9.3920,15.0000,5
553,6710,24.1200,10.7100,9.0000,3
553,7806,20.6800,8.2410,9.0000,4
553,7621,24.7800,10.0635,15.0000,5
553,2198,22.5800,8.9054,15.0000,4
553,6012,25.1400,10.8264,11.0000,4
553,9760,57.2000,20.2656,23.0000,7
553,10275,28.3000,12.1920,14.0000,6
553,9747,35.8300,15.1730,15.0000,6
553,8663,43.7400,18.5752,16.0000,4
553,1035,22.2400,9.5888,11.0000,3
553,2695,81.6600,31.6685,35.0000,11
553,280,50.1600,21.1156,21.0000,8
553,7250,59.3300,22.2030,23.0000,7
553,7835,4.0200,1.8492,3.0000,1
553,6526,25.0600,9.2590,12.0000,5
553,2617,24.5000,8.9166,10.0000,3
553,9026,16.3900,6.2325,10.0000,4
553,7639,41.8500,16.8845,18.0000,5
553,4959,37.0600,14.0216,15.0000,4
553,9530,15.0400,4.9632,4.0000,1
553,1987,20.8300,7.7369,14.0000,5
553,8667,14.9300,5.4478,10.0000,3
553,1821,19.6100,7.1145,10.0000,3
553,2327,6.8800,2.8896,4.0000,1
553,1794,10.3800,4.6962,9.0000,2
553,2856,24.0900,8.2800,13.0000,4
553,7882,11.1800,4.9856,7.0000,2
553,446,25.3000,10.7568,15.0000,6
553,4372,22.0200,8.3568,6.0000,2
553,5329,56.9100,22.4541,23.0000,7
553,1253,89.1700,32.9752,32.0000,11
553,4589,38.0800,15.5758,15.0000,5
553,2656,15.8800,6.5946,5.0000,2
553,6288,29.4800,12.4600,13.0000,5
553,8252,27.1500,12.1184,15.0000,4
553,4196,13.2000,5.5821,6.0000,2
553,9297,15.6300,6.4029,6.0000,2
553,3130,33.4300,13.0255,14.0000,4
553,8310,15.8800,6.2772,7.0000,2
553,7915,42.2800,16.6224,19.0000,6
553,392,49.9400,21.1817,23.0000,9
553,4253,39.9400,15.0142,15.0000,5
553,893,22.6000,8.0044,8.0000,2
553,5809,55.9100,22.3116,22.0000,7
553,2210,4.8600,2.2842,3.0000,1
553,7457,33.2900,12.8196,11.0000,4
553,6544,42.3300,16.4677,20.0000,7
553,5982,25.4400,11.8260,9.0000,3
553,5206,22.0800,9.9156,10.0000,3
553,2808,33.1800,15.1212,15.0000,5
553,2444,19.5800,7.9074,14.0000,5
553,4804,11.0200,4.3110,7.0000,2
553,7721,52.1300,22.2465,18.0000,6
553,8749,27.5500,10.5427,13.0000,4
553,1173,10.3900,3.7759,5.0000,2
553,780,28.1400,10.9220,15.0000,5
