product_id,promotion_id,customer_id,store_id,time_month,time_quarter,time_year,store_sales_sum,store_cost_sum,unit_sales_sum,fact_count
575,1157,10194,15,12,Q4,1997,5.6200,2.3604,2.0000,1
516,1157,10194,15,12,Q4,1997,7.4000,3.4780,4.0000,1
1398,1157,10194,15,12,Q4,1997,9.4500,3.1185,3.0000,1
1454,1157,10194,15,12,Q4,1997,10.1700,4.6782,3.0000,1
872,1157,10194,15,12,Q4,1997,7.5600,2.9484,3.0000,1
1475,1157,10194,15,12,Q4,1997,14.2400,6.2656,4.0000,1
1125,1157,10266,15,12,Q4,1997,6.6300,2.0553,3.0000,1
1541,1157,10266,15,12,Q4,1997,8.8500,4.0710,3.0000,1
1438,1157,10266,15,12,Q4,1997,4.1100,1.7262,3.0000,1
922,1157,10266,15,12,Q4,1997,7.7700,3.4965,3.0000,1
1325,1157,10266,15,12,Q4,1997,4.2900,1.4157,3.0000,1
1015,1157,1221,15,12,Q4,1997,6.5700,2.8251,3.0000,1
1458,1157,1221,15,12,Q4,1997,8.7000,4.3500,3.0000,1
129,1157,1221,15,12,Q4,1997,4.6500,2.3250,3.0000,1
1368,1157,9030,15,12,Q4,1997,10.6500,5.1120,3.0000,1
1518,1157,9030,15,12,Q4,1997,10.5600,4.8576,3.0000,1
1069,1157,9030,15,12,Q4,1997,1.1400,0.5244,2.0000,1
1272,1157,9030,15,12,Q4,1997,7.4400,2.3808,3.0000,1
1489,1157,9030,15,12,Q4,1997,6.9200,3.0448,4.0000,1
426,1157,9030,15,12,Q4,1997,1.2000,0.5160,2.0000,1
1336,0,6624,15,12,Q4,1997,13.5600,5.5596,4.0000,1
597,0,6624,15,12,Q4,1997,11.2000,5.6000,4.0000,1
1134,0,6624,15,12,Q4,1997,3.6400,1.4196,2.0000,1
331,0,6049,15,12,Q4,1997,8.4900,3.3960,3.0000,1
375,0,6049,15,12,Q4,1997,9.1600,4.4884,4.0000,1
657,0,6049,15,12,Q4,1997,8.4800,3.8160,4.0000,1
1367,0,6049,15,12,Q4,1997,14.2800,6.7116,4.0000,1
797,0,6049,15,12,Q4,1997,10.9500,3.2850,5.0000,1
121,0,6049,15,12,Q4,1997,14.9000,5.9600,5.0000,1
1356,0,9813,15,12,Q4,1997,4.8000,1.7760,3.0000,1
414,0,9813,15,12,Q4,1997,8.3100,3.3240,3.0000,1
1214,0,2487,15,12,Q4,1997,5.2800,1.6896,4.0000,1
85,0,2487,15,12,Q4,1997,4.0800,1.4280,3.0000,1
1087,0,2487,15,12,Q4,1997,4.9800,2.1912,3.0000,1
52,0,2487,15,12,Q4,1997,10.8500,3.6890,5.0000,1
1247,0,5040,15,12,Q4,1997,6.7200,3.0240,4.0000,1
1543,0,5040,15,12,Q4,1997,4.9600,1.8352,2.0000,1
1387,0,5040,15,12,Q4,1997,6.9800,3.4900,2.0000,1
711,0,5040,15,12,Q4,1997,11.5600,5.6644,4.0000,1
1181,0,5040,15,12,Q4,1997,3.5400,1.2390,2.0000,1
1337,0,7504,15,12,Q4,1997,1.1400,0.4902,2.0000,1
854,0,1841,15,12,Q4,1997,3.2000,1.6000,2.0000,1
1164,0,1841,15,12,Q4,1997,5.1300,2.1546,3.0000,1
235,0,1841,15,12,Q4,1997,14.2000,4.8280,4.0000,1
1283,0,9505,15,12,Q4,1997,2.3700,0.7347,3.0000,1
275,0,9505,15,12,Q4,1997,6.5400,3.0738,2.0000,1
185,0,9505,15,12,Q4,1997,1.1400,0.5700,2.0000,1
867,0,9505,15,12,Q4,1997,5.6400,2.1996,3.0000,1
1523,0,9505,15,12,Q4,1997,3.1200,1.0608,2.0000,1
701,0,9505,15,12,Q4,1997,3.0000,0.9000,4.0000,1
464,0,9505,15,12,Q4,1997,14.2400,4.6992,4.0000,1
168,0,4131,15,12,Q4,1997,3.7800,1.2474,3.0000,1
917,0,4131,15,12,Q4,1997,2.2400,0.8736,2.0000,1
1373,0,4131,15,12,Q4,1997,7.2000,3.3120,2.0000,1
827,0,2183,15,12,Q4,1997,3.8000,1.2160,4.0000,1
1204,0,2183,15,12,Q4,1997,4.3200,1.4688,2.0000,1
488,0,2183,15,12,Q4,1997,7.7700,2.8749,3.0000,1
937,0,2471,15,12,Q4,1997,10.8300,3.5739,3.0000,1
1287,0,2471,15,12,Q4,1997,4.2000,1.6800,3.0000,1
239,0,2471,15,12,Q4,1997,6.6300,2.5857,3.0000,1
682,0,2471,15,12,Q4,1997,1.2200,0.4636,2.0000,1
911,0,2471,15,12,Q4,1997,3.9400,1.7336,2.0000,1
815,0,5746,15,12,Q4,1997,2.7600,0.9660,3.0000,1
511,0,5746,15,12,Q4,1997,2.7200,0.9520,4.0000,1
428,0,9999,15,12,Q4,1997,1.3400,0.5896,2.0000,1
844,0,9999,15,12,Q4,1997,9.9300,3.0783,3.0000,1
1154,0,9999,15,12,Q4,1997,3.4000,1.4960,2.0000,1
638,0,9999,15,12,Q4,1997,6.3000,2.7090,2.0000,1
1145,0,7235,15,12,Q4,1997,4.7100,1.6014,3.0000,1
1501,0,9453,15,12,Q4,1997,7.5600,3.4020,3.0000,1
1544,0,9453,15,12,Q4,1997,2.9200,0.9928,2.0000,1
269,0,9453,15,12,Q4,1997,11.3600,4.9984,4.0000,1
978,0,9453,15,12,Q4,1997,4.8000,1.9200,3.0000,1
508,0,774,15,12,Q4,1997,11.3700,5.4576,3.0000,1
991,0,774,15,12,Q4,1997,9.7500,4.5825,3.0000,1
1101,0,774,15,12,Q4,1997,7.8600,3.6156,3.0000,1
1184,0,774,15,12,Q4,1997,8.5200,3.9192,3.0000,1
935,0,774,15,12,Q4,1997,11.2000,4.3680,4.0000,1
922,0,6201,15,12,Q4,1997,7.7700,3.0303,3.0000,1
139,0,6201,15,12,Q4,1997,3.5800,1.3246,2.0000,1
1342,0,6201,15,12,Q4,1997,14.9200,5.5204,4.0000,1
1265,0,6201,15,12,Q4,1997,2.8800,1.2384,4.0000,1
1354,0,3015,15,12,Q4,1997,4.4400,1.4208,3.0000,1
399,0,3015,15,12,Q4,1997,2.6100,1.1745,3.0000,1
976,0,3015,15,12,Q4,1997,3.5100,1.5444,3.0000,1
805,0,3015,15,12,Q4,1997,5.7600,2.8800,2.0000,1
949,0,229,15,12,Q4,1997,5.0200,2.4096,2.0000,1
472,0,229,15,12,Q4,1997,3.2800,1.0824,4.0000,1
1487,0,229,15,12,Q4,1997,2.8500,1.2825,3.0000,1
1558,0,229,15,12,Q4,1997,4.3200,2.1168,2.0000,1
616,0,229,15,12,Q4,1997,5.3200,2.5536,4.0000,1
1471,0,229,15,12,Q4,1997,4.6500,1.5810,3.0000,1
290,0,4122,15,12,Q4,1997,3.4000,1.5300,2.0000,1
800,0,4122,15,12,Q4,1997,6.5200,2.2168,2.0000,1
1243,0,4122,15,12,Q4,1997,5.9000,2.8910,5.0000,1
328,0,4122,15,12,Q4,1997,3.7800,1.7010,3.0000,1
1515,0,4122,15,12,Q4,1997,4.4000,2.1120,4.0000,1
240,0,4122,15,12,Q4,1997,3.4400,1.2728,4.0000,1
950,0,4122,15,12,Q4,1997,10.4100,4.7886,3.0000,1
1266,0,5116,15,12,Q4,1997,3.5400,1.4160,3.0000,1
1403,0,5116,15,12,Q4,1997,4.8800,1.9032,2.0000,1
261,0,5116,15,12,Q4,1997,13.5200,5.2728,4.0000,1
1313,0,1913,15,12,Q4,1997,11.7600,3.7632,3.0000,1
92,0,1913,15,12,Q4,1997,1.6600,0.6806,2.0000,1
1467,0,1913,15,12,Q4,1997,7.7600,2.8712,2.0000,1
1384,0,9513,15,12,Q4,1997,5.1400,1.6448,2.0000,1
708,0,9513,15,12,Q4,1997,11.0400,5.5200,3.0000,1
764,0,9513,15,12,Q4,1997,11.4300,5.6007,3.0000,1
181,0,9513,15,12,Q4,1997,1.8600,0.9114,2.0000,1
371,0,9513,15,12,Q4,1997,2.6400,1.0824,4.0000,1
947,0,9513,15,12,Q4,1997,1.9500,0.6630,3.0000,1
1190,0,9513,15,12,Q4,1997,2.6000,0.8580,2.0000,1
1400,0,6478,15,12,Q4,1997,2.5800,0.9804,3.0000,1
658,0,6478,15,12,Q4,1997,5.3600,2.0368,2.0000,1
914,0,6478,15,12,Q4,1997,7.3800,3.2472,3.0000,1
1290,0,6478,15,12,Q4,1997,12.8400,4.4940,4.0000,1
574,0,6478,15,12,Q4,1997,10.6800,5.1264,4.0000,1
1163,0,6478,15,12,Q4,1997,2.4600,1.1562,3.0000,1
1537,0,4148,15,12,Q4,1997,8.1900,2.8665,3.0000,1
222,0,4148,15,12,Q4,1997,11.8500,4.3845,3.0000,1
1464,0,4148,15,12,Q4,1997,5.9200,2.3680,2.0000,1
855,0,4148,15,12,Q4,1997,7.2300,3.5427,3.0000,1
711,0,4148,15,12,Q4,1997,8.6700,3.9015,3.0000,1
1027,0,3306,15,12,Q4,1997,4.6200,1.8942,2.0000,1
1337,0,3306,15,12,Q4,1997,1.1400,0.3648,2.0000,1
821,0,3306,15,12,Q4,1997,3.8200,1.7190,2.0000,1
675,0,9924,15,12,Q4,1997,7.1800,2.2976,2.0000,1
1224,0,9924,15,12,Q4,1997,3.7200,1.1904,3.0000,1
1135,0,9924,15,12,Q4,1997,3.9200,1.4896,2.0000,1
259,0,9924,15,12,Q4,1997,5.7000,2.8500,3.0000,1
82,0,9920,15,12,Q4,1997,10.8000,4.5360,4.0000,1
1031,0,9920,15,12,Q4,1997,3.6300,1.4157,3.0000,1
1301,0,9920,15,12,Q4,1997,3.7600,1.8048,4.0000,1
765,0,8579,15,12,Q4,1997,7.6800,2.5344,4.0000,1
542,0,8579,15,12,Q4,1997,4.5300,1.5855,3.0000,1
1018,0,10128,15,12,Q4,1997,4.6500,1.9995,5.0000,1
609,0,10128,15,12,Q4,1997,10.3600,4.6620,4.0000,1
1424,0,10128,15,12,Q4,1997,11.7300,4.5747,3.0000,1
536,0,10128,15,12,Q4,1997,9.1000,4.4590,5.0000,1
498,0,10128,15,12,Q4,1997,10.2000,4.4880,4.0000,1
1341,0,10128,15,12,Q4,1997,10.3500,4.8645,3.0000,1
1364,0,4166,15,12,Q4,1997,6.4000,2.8160,4.0000,1
1527,0,4166,15,12,Q4,1997,6.9200,2.7680,2.0000,1
212,0,4166,15,12,Q4,1997,3.3200,1.4608,2.0000,1
1454,0,4166,15,12,Q4,1997,13.5600,4.4748,4.0000,1
1534,0,8222,15,12,Q4,1997,11.1200,5.5600,4.0000,1
991,0,8222,15,12,Q4,1997,13.0000,4.8100,4.0000,1
1062,0,8222,15,12,Q4,1997,7.1400,2.4990,3.0000,1
1218,0,8071,15,12,Q4,1997,5.4900,2.5254,3.0000,1
382,0,8071,15,12,Q4,1997,4.8600,1.6038,3.0000,1
259,0,2711,15,12,Q4,1997,5.7000,2.7930,3.0000,1
442,0,8818,15,12,Q4,1997,4.4800,2.1056,2.0000,1
1151,0,8818,15,12,Q4,1997,1.8600,0.6696,3.0000,1
1307,0,1346,15,12,Q4,1997,5.2800,1.6368,4.0000,1
1257,0,1346,15,12,Q4,1997,9.7000,3.3950,5.0000,1
1407,0,1346,15,12,Q4,1997,1.8900,0.5670,3.0000,1
958,0,1346,15,12,Q4,1997,4.0800,1.9176,3.0000,1
1162,0,1346,15,12,Q4,1997,4.7700,2.3373,3.0000,1
1378,0,1346,15,12,Q4,1997,2.1900,0.8322,3.0000,1
872,0,10246,15,12,Q4,1997,7.5600,3.7044,3.0000,1
250,0,10246,15,12,Q4,1997,7.7700,2.4864,3.0000,1
672,0,10081,15,12,Q4,1997,10.0200,3.1062,3.0000,1
849,0,10081,15,12,Q4,1997,4.9500,1.5840,3.0000,1
966,0,1956,15,12,Q4,1997,9.9600,3.5856,4.0000,1
383,0,1956,15,12,Q4,1997,5.5000,1.9800,2.0000,1
572,0,1956,15,12,Q4,1997,10.0400,4.2168,4.0000,1
196,0,1055,15,12,Q4,1997,4.9400,1.6302,2.0000,1
306,0,1055,15,12,Q4,1997,7.9200,3.0888,2.0000,1
486,0,1055,15,12,Q4,1997,2.2800,0.7296,2.0000,1
237,0,1055,15,12,Q4,1997,8.0400,2.4120,3.0000,1
986,0,1055,15,12,Q4,1997,10.5000,3.1500,3.0000,1
297,0,1055,15,12,Q4,1997,2.7000,0.9720,3.0000,1
1236,0,4454,15,12,Q4,1997,9.9600,3.2868,3.0000,1
361,0,4454,15,12,Q4,1997,3.3900,1.3221,3.0000,1
1016,0,4454,15,12,Q4,1997,3.5100,1.1232,3.0000,1
194,0,4454,15,12,Q4,1997,6.7200,3.0912,2.0000,1
371,0,4454,15,12,Q4,1997,3.3000,1.0230,5.0000,1
255,0,4454,15,12,Q4,1997,2.5600,0.9472,4.0000,1
1373,0,4535,15,12,Q4,1997,10.8000,3.5640,3.0000,1
1483,0,4535,15,12,Q4,1997,6.3900,2.9394,3.0000,1
9,0,4535,15,12,Q4,1997,4.8400,2.1780,2.0000,1
1317,0,4535,15,12,Q4,1997,9.0400,2.8024,4.0000,1
1540,0,1700,15,12,Q4,1997,14.0800,7.0400,4.0000,1
984,0,1700,15,12,Q4,1997,1.6200,0.6804,2.0000,1
1506,0,1700,15,12,Q4,1997,10.2900,3.7044,3.0000,1
1084,0,1700,15,12,Q4,1997,5.4800,2.1920,4.0000,1
1537,0,2338,15,12,Q4,1997,10.9200,4.9140,4.0000,1
1381,0,2338,15,12,Q4,1997,4.3400,1.6058,2.0000,1
705,0,2338,15,12,Q4,1997,2.6400,1.3200,3.0000,1
761,0,2338,15,12,Q4,1997,6.8000,3.3320,4.0000,1
599,0,9322,15,12,Q4,1997,9.2800,3.1552,4.0000,1
349,0,9322,15,12,Q4,1997,7.0200,2.5272,3.0000,1
1098,0,9322,15,12,Q4,1997,2.7800,1.0564,2.0000,1
655,0,8356,15,12,Q4,1997,6.9300,2.2869,3.0000,1
911,0,8356,15,12,Q4,1997,5.9100,2.1276,3.0000,1
1287,0,8356,15,12,Q4,1997,5.6000,2.5200,4.0000,1
572,0,8356,15,12,Q4,1997,10.0400,4.0160,4.0000,1
1160,0,8356,15,12,Q4,1997,11.0400,4.0848,4.0000,1
538,0,8356,15,12,Q4,1997,3.7200,1.4880,4.0000,1
219,0,7870,15,12,Q4,1997,7.5600,3.5532,3.0000,1
1461,0,7870,15,12,Q4,1997,7.6800,2.9952,3.0000,1
852,0,7870,15,12,Q4,1997,2.0700,0.7866,3.0000,1
708,0,7870,15,12,Q4,1997,14.7200,5.4464,4.0000,1
725,0,7870,15,12,Q4,1997,4.4700,1.9221,3.0000,1
675,0,7870,15,12,Q4,1997,14.3600,5.0260,4.0000,1
825,0,7870,15,12,Q4,1997,11.3200,3.8488,4.0000,1
1128,0,1545,15,12,Q4,1997,10.4400,4.1760,4.0000,1
292,0,1545,15,12,Q4,1997,7.2400,2.3168,4.0000,1
1048,0,6771,15,12,Q4,1997,8.8400,4.0664,4.0000,1
931,0,6771,15,12,Q4,1997,5.7000,2.5650,3.0000,1
1281,0,6771,15,12,Q4,1997,8.3100,2.4930,3.0000,1
232,0,6771,15,12,Q4,1997,5.2600,1.9462,2.0000,1
189,0,4446,15,12,Q4,1997,10.3500,3.6225,3.0000,1
1537,0,4446,15,12,Q4,1997,5.4600,2.4024,2.0000,1
195,0,4446,15,12,Q4,1997,7.0800,2.7612,4.0000,1
698,0,6781,15,12,Q4,1997,6.9900,2.6562,3.0000,1
422,0,6781,15,12,Q4,1997,7.3400,2.2020,2.0000,1
838,0,6781,15,12,Q4,1997,5.1600,2.2188,2.0000,1
1148,0,6781,15,12,Q4,1997,5.3800,2.2596,2.0000,1
632,0,6781,15,12,Q4,1997,2.4900,1.1703,3.0000,1
313,0,8665,15,12,Q4,1997,8.5500,3.4200,3.0000,1
409,0,8665,15,12,Q4,1997,7.8200,3.8318,2.0000,1
852,0,8665,15,12,Q4,1997,2.7600,1.2144,4.0000,1
1494,0,8665,15,12,Q4,1997,3.3600,1.3440,2.0000,1
1538,0,8665,15,12,Q4,1997,6.8000,2.9240,2.0000,1
263,0,8665,15,12,Q4,1997,15.2000,4.8640,4.0000,1
558,0,8665,15,12,Q4,1997,2.4000,0.9840,3.0000,1
875,0,8092,15,12,Q4,1997,10.3200,4.1280,3.0000,1
419,0,5865,15,12,Q4,1997,10.7100,4.1769,3.0000,1
1234,0,5865,15,12,Q4,1997,1.6800,0.7560,3.0000,1
346,0,5865,15,12,Q4,1997,8.4800,3.1376,4.0000,1
309,0,5865,15,12,Q4,1997,7.2400,2.2444,2.0000,1
1442,0,7951,15,12,Q4,1997,4.9200,1.7220,3.0000,1
526,0,7951,15,12,Q4,1997,4.5000,1.8000,2.0000,1
156,0,7951,15,12,Q4,1997,1.6500,0.5280,3.0000,1
439,0,7951,15,12,Q4,1997,10.5000,4.7250,3.0000,1
1115,0,7120,15,12,Q4,1997,7.5000,3.3750,3.0000,1
1092,0,7120,15,12,Q4,1997,9.5200,4.7600,4.0000,1
17,0,7120,15,12,Q4,1997,8.9700,3.2292,3.0000,1
127,0,7120,15,12,Q4,1997,5.2200,2.2446,3.0000,1
522,0,432,15,12,Q4,1997,3.2600,1.3366,2.0000,1
899,0,432,15,12,Q4,1997,7.6800,2.4576,4.0000,1
56,0,979,15,12,Q4,1997,1.4200,0.6106,2.0000,1
739,0,979,15,12,Q4,1997,4.7600,1.8088,2.0000,1
250,0,979,15,12,Q4,1997,5.1800,2.1756,2.0000,1
569,0,8250,15,12,Q4,1997,9.4800,3.2232,3.0000,1
1146,0,8250,15,12,Q4,1997,5.1400,2.5700,2.0000,1
902,0,4291,15,12,Q4,1997,1.9400,0.6208,2.0000,1
147,0,4291,15,12,Q4,1997,1.9200,0.8448,3.0000,1
124,0,4291,15,12,Q4,1997,3.6300,1.3068,3.0000,1
946,0,6399,15,12,Q4,1997,8.5500,3.7620,3.0000,1
430,0,6399,15,12,Q4,1997,5.4000,2.1060,3.0000,1
420,0,6399,15,12,Q4,1997,6.8100,2.4516,3.0000,1
736,0,6700,15,12,Q4,1997,8.5200,4.0044,4.0000,1
646,0,6700,15,12,Q4,1997,2.5600,0.9472,2.0000,1
1522,0,4705,15,12,Q4,1997,4.5600,1.8696,4.0000,1
673,0,4705,15,12,Q4,1997,5.4800,1.6988,2.0000,1
104,0,4705,15,12,Q4,1997,15.5600,7.4688,4.0000,1
986,0,4705,15,12,Q4,1997,14.0000,4.2000,4.0000,1
1456,0,4705,15,12,Q4,1997,5.4900,2.1411,3.0000,1
193,0,4705,15,12,Q4,1997,11.0400,3.7536,3.0000,1
310,0,8665,15,12,Q4,1997,1.5200,0.7296,2.0000,1
33,0,8665,15,12,Q4,1997,4.0800,1.9176,3.0000,1
449,0,8665,15,12,Q4,1997,11.0700,5.0922,3.0000,1
260,0,8783,15,12,Q4,1997,5.5200,1.8216,3.0000,1
183,0,8783,15,12,Q4,1997,9.6400,4.6272,4.0000,1
1558,0,8783,15,12,Q4,1997,6.4800,2.7864,3.0000,1
1475,0,3740,15,12,Q4,1997,14.2400,5.8384,4.0000,1
1062,0,9452,15,12,Q4,1997,4.7600,2.2372,2.0000,1
453,0,9452,15,12,Q4,1997,5.8400,2.2776,2.0000,1
723,0,9452,15,12,Q4,1997,1.5300,0.4896,3.0000,1
740,0,9452,15,12,Q4,1997,5.9100,2.1867,3.0000,1
690,0,9452,15,12,Q4,1997,2.8800,1.2384,2.0000,1
840,0,9452,15,12,Q4,1997,4.1100,1.4796,3.0000,1
1516,0,2217,15,12,Q4,1997,6.7200,3.0240,2.0000,1
1478,0,2217,15,12,Q4,1997,5.3200,2.3940,2.0000,1
763,0,2217,15,12,Q4,1997,7.6500,2.2950,3.0000,1
207,0,2217,15,12,Q4,1997,3.7200,1.3764,3.0000,1
1229,0,7646,15,12,Q4,1997,2.6000,1.2480,2.0000,1
1466,0,2132,15,12,Q4,1997,7.2000,3.3120,4.0000,1
70,0,2132,15,12,Q4,1997,1.9400,0.8342,2.0000,1
313,0,2132,15,12,Q4,1997,5.7000,2.5650,2.0000,1
1555,0,2132,15,12,Q4,1997,11.8000,4.0120,4.0000,1
78,0,4454,15,12,Q4,1997,8.7600,2.7156,4.0000,1
1093,0,4454,15,12,Q4,1997,11.2400,4.2712,4.0000,1
1163,0,4454,15,12,Q4,1997,2.4600,0.9102,3.0000,1
1320,0,5116,15,12,Q4,1997,7.9800,3.7506,3.0000,1
483,0,5116,15,12,Q4,1997,5.8200,1.9788,3.0000,1
361,0,10168,15,12,Q4,1997,4.5200,1.4916,4.0000,1
244,0,10168,15,12,Q4,1997,8.1000,3.5640,3.0000,1
1453,0,485,15,12,Q4,1997,9.3300,4.4784,3.0000,1
84,0,485,15,12,Q4,1997,11.2400,4.9456,4.0000,1
660,0,485,15,12,Q4,1997,5.6000,2.6320,2.0000,1
1473,0,830,15,12,Q4,1997,9.4400,3.6816,4.0000,1
1556,0,830,15,12,Q4,1997,7.9500,2.7825,3.0000,1
248,0,7878,15,12,Q4,1997,2.5800,0.9030,3.0000,1
558,0,7878,15,12,Q4,1997,2.4000,0.7440,3.0000,1
42,0,7878,15,12,Q4,1997,8.4600,3.9762,3.0000,1
31,0,7878,15,12,Q4,1997,4.6500,1.6740,3.0000,1
1207,0,7878,15,12,Q4,1997,7.5600,3.4020,4.0000,1
1211,0,7878,15,12,Q4,1997,11.3700,4.6617,3.0000,1
1273,0,9900,15,12,Q4,1997,9.9300,4.5678,3.0000,1
597,0,9900,15,12,Q4,1997,11.2000,3.9200,4.0000,1
541,0,1978,15,12,Q4,1997,5.6400,2.7072,3.0000,1
92,0,1978,15,12,Q4,1997,3.3200,1.4608,4.0000,1
1440,0,1978,15,12,Q4,1997,8.4300,2.6133,3.0000,1
211,0,5276,15,12,Q4,1997,13.6000,5.1680,5.0000,1
1480,0,5276,15,12,Q4,1997,7.2000,3.3840,5.0000,1
1203,0,5276,15,12,Q4,1997,7.3000,3.1390,5.0000,1
61,0,5276,15,12,Q4,1997,2.9600,1.3320,4.0000,1
371,0,5276,15,12,Q4,1997,1.3200,0.6336,2.0000,1
648,0,1250,15,12,Q4,1997,8.1600,3.7536,3.0000,1
997,0,1250,15,12,Q4,1997,13.1600,6.4484,4.0000,1
1093,0,1250,15,12,Q4,1997,11.2400,4.1588,4.0000,1
1536,0,1250,15,12,Q4,1997,2.6600,0.8778,2.0000,1
1201,0,6307,16,1,Q1,1997,16.8500,5.2235,5.0000,1
951,0,6307,16,1,Q1,1997,7.7200,2.5476,4.0000,1
142,0,6307,16,1,Q1,1997,11.6000,4.1760,5.0000,1
598,0,6307,16,1,Q1,1997,4.5600,2.0976,3.0000,1
375,0,6307,16,1,Q1,1997,11.4500,4.8090,5.0000,1
1281,0,1310,16,1,Q1,1997,5.5400,1.7728,2.0000,1
1098,0,1310,16,1,Q1,1997,5.5600,2.0572,4.0000,1
90,0,1310,16,1,Q1,1997,2.3100,0.9933,3.0000,1
1558,0,1310,16,1,Q1,1997,6.4800,2.2680,3.0000,1
682,0,1310,16,1,Q1,1997,1.8300,0.8967,3.0000,1
133,0,1415,16,1,Q1,1997,2.8000,1.1200,4.0000,1
283,0,1415,16,1,Q1,1997,8.1900,2.6208,3.0000,1
732,0,1567,16,1,Q1,1997,1.8200,0.6370,2.0000,1
1188,0,1567,16,1,Q1,1997,5.3700,2.3091,3.0000,1
965,0,1567,16,1,Q1,1997,4.5900,1.5147,3.0000,1
489,0,1567,16,1,Q1,1997,7.2300,3.4704,3.0000,1
1504,0,1567,16,1,Q1,1997,4.7700,1.5264,3.0000,1
17,0,1567,16,1,Q1,1997,8.9700,3.1395,3.0000,1
632,0,1567,16,1,Q1,1997,2.4900,1.0956,3.0000,1
725,0,511,16,1,Q1,1997,4.4700,1.9221,3.0000,1
769,0,511,16,1,Q1,1997,1.7700,0.8496,3.0000,1
1052,0,511,16,1,Q1,1997,2.8000,0.9800,2.0000,1
10,0,2019,16,1,Q1,1997,2.8400,1.0792,2.0000,1
214,0,2019,16,1,Q1,1997,5.6400,2.3688,2.0000,1
430,0,2019,16,1,Q1,1997,7.2000,2.6640,4.0000,1
519,0,1491,16,1,Q1,1997,7.6400,2.3684,2.0000,1
243,0,1491,16,1,Q1,1997,8.4400,3.3760,4.0000,1
659,0,1491,16,1,Q1,1997,9.6300,3.4668,3.0000,1
969,0,1491,16,1,Q1,1997,3.5200,1.1616,2.0000,1
672,0,663,16,1,Q1,1997,10.0200,4.1082,3.0000,1
183,0,663,16,1,Q1,1997,7.2300,2.8920,3.0000,1
505,0,663,16,1,Q1,1997,5.0100,2.3046,3.0000,1
682,0,663,16,1,Q1,1997,1.2200,0.3904,2.0000,1
566,0,663,16,1,Q1,1997,5.3400,2.4030,3.0000,1
915,0,663,16,1,Q1,1997,11.4800,5.0512,4.0000,1
1425,0,663,16,1,Q1,1997,4.3600,2.1800,2.0000,1
955,0,4676,16,1,Q1,1997,7.6600,2.9108,2.0000,1
569,0,2570,16,1,Q1,1997,9.4800,4.1712,3.0000,1
879,0,2570,16,1,Q1,1997,4.4400,1.5096,4.0000,1
1395,0,8452,16,1,Q1,1997,5.9000,1.8880,2.0000,1
1518,0,8452,16,1,Q1,1997,14.0800,4.9280,4.0000,1
1156,0,6912,16,1,Q1,1997,9.1000,3.8220,5.0000,1
1505,0,6912,16,1,Q1,1997,16.5000,4.9500,6.0000,1
43,0,6912,16,1,Q1,1997,6.6800,2.6720,4.0000,1
486,0,6912,16,1,Q1,1997,4.5600,1.5960,4.0000,1
1129,0,6912,16,1,Q1,1997,9.7200,3.1104,4.0000,1
1172,0,6912,16,1,Q1,1997,5.5400,2.2160,2.0000,1
209,0,3567,16,1,Q1,1997,5.6100,2.6928,3.0000,1
1545,0,3567,16,1,Q1,1997,6.8700,2.1297,3.0000,1
1069,0,3567,16,1,Q1,1997,1.1400,0.4674,2.0000,1
526,0,3567,16,1,Q1,1997,6.7500,2.4975,3.0000,1
596,0,3567,16,1,Q1,1997,1.9200,0.7488,3.0000,1
1212,0,3567,16,1,Q1,1997,1.5900,0.6678,3.0000,1
1332,0,1297,16,1,Q1,1997,2.7600,0.8280,4.0000,1
124,0,1297,16,1,Q1,1997,2.4200,0.8712,2.0000,1
633,0,1297,16,1,Q1,1997,2.9600,1.3912,4.0000,1
1076,0,1297,16,1,Q1,1997,12.9600,5.1840,4.0000,1
161,0,1297,16,1,Q1,1997,3.0400,1.1856,2.0000,1
1349,0,1297,16,1,Q1,1997,14.5000,6.5250,5.0000,1
74,0,1297,16,1,Q1,1997,4.7100,1.4601,3.0000,1
244,0,6957,16,1,Q1,1997,5.4000,2.6460,2.0000,1
1099,0,6957,16,1,Q1,1997,9.7200,3.4020,3.0000,1
1236,0,6957,16,1,Q1,1997,9.9600,3.2868,3.0000,1
94,0,6957,16,1,Q1,1997,2.4800,0.8432,4.0000,1
1548,0,6957,16,1,Q1,1997,2.0100,0.6834,3.0000,1
1032,0,6957,16,1,Q1,1997,1.1000,0.5060,2.0000,1
381,0,976,16,1,Q1,1997,6.9900,2.6562,3.0000,1
664,0,976,16,1,Q1,1997,5.2200,2.2446,3.0000,1
1512,0,4676,16,1,Q1,1997,1.6200,0.7290,3.0000,1
537,0,9318,16,1,Q1,1997,7.9500,3.8955,3.0000,1
520,0,378,16,1,Q1,1997,8.4000,2.7720,3.0000,1
1390,0,378,16,1,Q1,1997,3.8200,1.7572,2.0000,1
753,0,378,16,1,Q1,1997,3.7800,1.6632,2.0000,1
691,0,378,16,1,Q1,1997,8.5500,3.7620,3.0000,1
148,0,378,16,1,Q1,1997,7.9000,2.3700,2.0000,1
1363,0,378,16,1,Q1,1997,10.6400,3.6176,4.0000,1
294,0,9200,16,1,Q1,1997,3.9600,1.7424,3.0000,1
477,0,1310,16,1,Q1,1997,2.5800,1.2384,3.0000,1
1186,0,1310,16,1,Q1,1997,5.0400,1.8648,3.0000,1
