product_id,customer_id,store_id,promotion_id,month_of_year,quarter,the_year,store_sales,store_cost,unit_sales,fact_count
1138,8015,13,0,2,Q1,1997,4.8800,2.0008,2.0000,1
428,392,13,0,2,Q1,1997,1.3400,0.5226,2.0000,1
1337,392,13,0,2,Q1,1997,1.7100,0.5643,3.0000,1
535,9788,13,0,2,Q1,1997,8.5200,3.5784,3.0000,1
605,9788,13,0,2,Q1,1997,7.0800,3.2568,3.0000,1
1221,9788,13,0,2,Q1,1997,5.9600,2.4436,4.0000,1
518,9788,13,0,2,Q1,1997,4.0800,1.5096,3.0000,1
655,9788,13,0,2,Q1,1997,6.9300,2.7720,3.0000,1
1281,6352,13,0,2,Q1,1997,13.8500,4.2935,5.0000,1
1457,6352,13,0,2,Q1,1997,13.3600,4.0080,4.0000,1
1341,6352,13,0,2,Q1,1997,13.8000,4.9680,4.0000,1
132,6352,13,0,2,Q1,1997,7.6800,3.2256,4.0000,1
642,6352,13,0,2,Q1,1997,4.9800,1.9920,3.0000,1
758,2996,13,0,2,Q1,1997,6.3800,2.8072,2.0000,1
736,2996,13,0,2,Q1,1997,10.6500,4.3665,5.0000,1
1218,2996,13,0,2,Q1,1997,9.1500,3.9345,5.0000,1
915,2996,13,0,2,Q1,1997,8.6100,2.7552,3.0000,1
998,2996,13,0,2,Q1,1997,3.7500,1.7625,3.0000,1
748,2996,13,0,2,Q1,1997,4.4000,1.5400,2.0000,1
1497,2996,13,0,2,Q1,1997,6.5800,2.4346,2.0000,1
1094,1330,13,0,2,Q1,1997,15.0800,6.7860,4.0000,1
1271,1330,13,0,2,Q1,1997,10.5000,4.4100,3.0000,1
1154,1330,13,0,2,Q1,1997,8.5000,2.5500,5.0000,1
1504,1330,13,0,2,Q1,1997,6.3600,2.5440,4.0000,1
861,5230,13,0,2,Q1,1997,4.9000,1.8620,2.0000,1
412,5230,13,0,2,Q1,1997,4.1400,1.9458,3.0000,1
202,5230,13,0,2,Q1,1997,5.9600,2.5032,4.0000,1
418,5230,13,0,2,Q1,1997,12.6400,4.8032,4.0000,1
855,4423,13,0,2,Q1,1997,7.2300,2.8920,3.0000,1
844,4423,13,0,2,Q1,1997,9.9300,4.0713,3.0000,1
462,4423,13,0,2,Q1,1997,6.3600,2.7984,3.0000,1
52,4423,13,0,2,Q1,1997,6.5100,2.2134,3.0000,1
867,4423,13,0,2,Q1,1997,3.7600,1.6544,2.0000,1
1537,4423,13,0,2,Q1,1997,5.4600,2.1840,2.0000,1
419,467,13,0,2,Q1,1997,14.2800,6.9972,4.0000,1
981,467,13,0,2,Q1,1997,5.0800,1.7780,4.0000,1
26,467,13,0,2,Q1,1997,2.6400,1.2408,3.0000,1
602,467,13,0,2,Q1,1997,6.4200,2.5680,3.0000,1
432,467,13,0,2,Q1,1997,7.0500,3.1725,3.0000,1
116,467,13,0,2,Q1,1997,15.8800,4.9228,4.0000,1
1064,467,13,0,2,Q1,1997,2.1600,0.9288,4.0000,1
569,1153,13,0,2,Q1,1997,12.6400,5.6880,4.0000,1
532,1153,13,0,2,Q1,1997,11.6100,5.5728,3.0000,1
1374,1153,13,0,2,Q1,1997,5.7800,2.1964,2.0000,1
819,1153,13,0,2,Q1,1997,5.5400,1.9390,2.0000,1
1341,1153,13,0,2,Q1,1997,13.8000,5.1060,4.0000,1
919,1153,13,0,2,Q1,1997,3.0800,1.2320,2.0000,1
1041,1153,13,0,2,Q1,1997,1.4200,0.4970,2.0000,1
483,2246,13,0,2,Q1,1997,5.8200,2.7354,3.0000,1
1178,2246,13,0,2,Q1,1997,7.5600,2.7216,2.0000,1
1388,5560,13,0,2,Q1,1997,3.5000,1.3650,2.0000,1
1165,5560,13,0,2,Q1,1997,5.6400,2.5944,2.0000,1
689,5560,13,0,2,Q1,1997,3.5200,1.5488,2.0000,1
146,5560,13,0,2,Q1,1997,11.4900,5.0556,3.0000,1
217,5560,13,0,2,Q1,1997,2.0400,0.7140,3.0000,1
279,7496,13,0,2,Q1,1997,11.2800,3.6096,4.0000,1
962,7496,13,0,2,Q1,1997,7.4800,3.3660,4.0000,1
473,7496,13,0,2,Q1,1997,2.1900,0.9636,3.0000,1
795,7496,13,0,2,Q1,1997,2.8800,1.4112,3.0000,1
543,2327,13,0,2,Q1,1997,3.2800,1.4432,2.0000,1
559,2327,13,0,2,Q1,1997,11.3400,4.1958,3.0000,1
510,2327,13,0,2,Q1,1997,1.8300,0.6405,3.0000,1
659,2327,13,0,2,Q1,1997,12.8400,4.4940,4.0000,1
443,2525,13,0,2,Q1,1997,2.6600,1.1704,2.0000,1
859,2525,13,0,2,Q1,1997,3.9300,1.1790,3.0000,1
1169,2525,13,0,2,Q1,1997,5.9600,2.5628,2.0000,1
653,2525,13,0,2,Q1,1997,5.5600,2.3352,2.0000,1
1063,8098,13,0,2,Q1,1997,12.7200,5.2152,4.0000,1
1385,8098,13,0,2,Q1,1997,7.2000,3.1680,3.0000,1
4,8098,13,0,2,Q1,1997,7.2800,2.4024,2.0000,1
1446,8098,13,0,2,Q1,1997,5.0400,2.1672,4.0000,1
237,8098,13,0,2,Q1,1997,8.0400,3.1356,3.0000,1
747,8098,13,0,2,Q1,1997,5.4900,1.8117,3.0000,1
776,8098,13,0,2,Q1,1997,7.7800,3.2676,2.0000,1
679,7496,13,0,2,Q1,1997,4.4700,1.6092,3.0000,1
550,7496,13,0,2,Q1,1997,7.2000,2.5920,3.0000,1
206,7496,13,0,2,Q1,1997,6.3300,3.0384,3.0000,1
822,7496,13,0,2,Q1,1997,5.5800,2.2878,3.0000,1
533,7496,13,0,2,Q1,1997,4.8400,1.9360,2.0000,1
462,2251,13,0,2,Q1,1997,8.4800,4.2400,4.0000,1
1199,2251,13,0,2,Q1,1997,7.6800,3.7632,3.0000,1
1375,2251,13,0,2,Q1,1997,6.3900,3.1311,3.0000,1
1259,2251,13,0,2,Q1,1997,6.4200,2.6322,3.0000,1
50,2251,13,0,2,Q1,1997,11.8500,4.0290,3.0000,1
146,2251,13,0,2,Q1,1997,11.4900,3.7917,3.0000,1
214,2373,13,980,3,Q1,1997,5.6400,2.4252,2.0000,1
830,2373,13,980,3,Q1,1997,4.9000,2.2540,2.0000,1
1119,5782,13,980,3,Q1,1997,9.5100,3.3285,3.0000,1
403,5782,13,980,3,Q1,1997,3.1000,1.4880,2.0000,1
1406,5782,13,980,3,Q1,1997,2.2400,0.9184,4.0000,1
370,5782,13,980,3,Q1,1997,1.8400,0.8464,2.0000,1
1381,1166,13,980,3,Q1,1997,6.5100,2.0832,3.0000,1
427,1166,13,980,3,Q1,1997,4.2800,1.8404,2.0000,1
589,1166,13,980,3,Q1,1997,7.9500,3.5775,3.0000,1
160,7694,13,980,3,Q1,1997,6.3900,2.8755,3.0000,1
1515,1490,13,980,3,Q1,1997,2.2000,0.7700,2.0000,1
27,1490,13,980,3,Q1,1997,7.9500,3.4185,3.0000,1
643,1490,13,980,3,Q1,1997,5.5200,1.8216,3.0000,1
905,6564,13,980,3,Q1,1997,9.3200,2.8892,4.0000,1
1442,6564,13,980,3,Q1,1997,3.2800,1.1152,2.0000,1
666,9871,13,980,3,Q1,1997,2.6700,0.8277,3.0000,1
410,9871,13,980,3,Q1,1997,2.5200,0.8568,2.0000,1
224,4948,13,980,3,Q1,1997,5.1900,1.6608,3.0000,1
420,1035,13,980,3,Q1,1997,6.8100,2.9964,3.0000,1
463,8269,13,980,3,Q1,1997,3.7500,1.8375,3.0000,1
453,8269,13,980,3,Q1,1997,8.7600,3.0660,3.0000,1
70,8269,13,980,3,Q1,1997,1.9400,0.9118,2.0000,1
1372,8140,13,980,3,Q1,1997,7.4700,2.3904,3.0000,1
1256,8140,13,980,3,Q1,1997,4.8800,2.1472,4.0000,1
47,8140,13,980,3,Q1,1997,5.1400,2.2102,2.0000,1
557,8140,13,980,3,Q1,1997,5.4400,2.2848,4.0000,1
586,8140,13,980,3,Q1,1997,2.8400,1.3632,2.0000,1
1229,8140,13,980,3,Q1,1997,3.9000,1.6380,3.0000,1
820,2525,13,980,3,Q1,1997,2.1000,0.9240,3.0000,1
184,2525,13,980,3,Q1,1997,6.8000,2.9920,2.0000,1
1266,2525,13,980,3,Q1,1997,3.5400,1.2390,3.0000,1
650,543,13,980,3,Q1,1997,6.2000,2.8520,4.0000,1
1070,543,13,980,3,Q1,1997,7.0200,3.1590,2.0000,1
587,8663,13,980,3,Q1,1997,6.5400,2.8776,2.0000,1
883,8663,13,980,3,Q1,1997,5.8000,1.9140,2.0000,1
1403,8919,13,980,3,Q1,1997,7.3200,3.1476,3.0000,1
1553,8919,13,980,3,Q1,1997,5.5800,2.6784,3.0000,1
1103,8919,13,980,3,Q1,1997,5.7500,1.9550,5.0000,1
893,8919,13,980,3,Q1,1997,3.6400,1.6744,4.0000,1
1110,8919,13,980,3,Q1,1997,5.6000,2.1840,2.0000,1
1246,893,13,980,3,Q1,1997,4.6200,1.4322,3.0000,1
25,893,13,980,3,Q1,1997,4.6500,1.8600,3.0000,1
1400,893,13,980,3,Q1,1997,6.8800,2.6832,8.0000,2
1317,5452,13,980,3,Q1,1997,4.5200,1.6272,2.0000,1
697,5452,13,980,3,Q1,1997,5.3200,2.5536,4.0000,1
115,5452,13,980,3,Q1,1997,1.3000,0.4420,2.0000,1
718,5452,13,980,3,Q1,1997,9.2800,3.7120,4.0000,1
1124,5452,13,980,3,Q1,1997,2.4300,1.0449,3.0000,1
654,6352,13,980,3,Q1,1997,6.5100,3.0597,3.0000,1
1469,6352,13,980,3,Q1,1997,6.3900,2.8116,3.0000,1
167,6352,13,980,3,Q1,1997,2.4000,1.1040,4.0000,1
217,2246,13,980,3,Q1,1997,2.0400,0.8976,3.0000,1
394,2246,13,980,3,Q1,1997,9.3900,2.9109,3.0000,1
278,2246,13,980,3,Q1,1997,10.0800,3.0240,3.0000,1
627,2246,13,980,3,Q1,1997,8.5000,4.2500,5.0000,1
1137,2246,13,980,3,Q1,1997,8.8500,3.1860,5.0000,1
22,2246,13,980,3,Q1,1997,9.1600,4.3968,4.0000,1
251,2246,13,980,3,Q1,1997,9.7600,4.5872,4.0000,1
61,1548,13,980,3,Q1,1997,2.2200,0.7992,3.0000,1
1276,1548,13,980,3,Q1,1997,5.7200,2.5740,4.0000,1
334,1548,13,980,3,Q1,1997,2.3400,0.8190,3.0000,1
1107,2280,13,980,3,Q1,1997,5.4000,2.5920,2.0000,1
85,2280,13,980,3,Q1,1997,4.0800,1.4688,3.0000,1
868,6932,13,980,3,Q1,1997,10.7400,5.0478,3.0000,1
1217,6932,13,980,3,Q1,1997,3.8100,1.4859,3.0000,1
169,6932,13,980,3,Q1,1997,7.9200,3.0096,4.0000,1
198,6932,13,980,3,Q1,1997,1.8400,0.6808,2.0000,1
841,6932,13,980,3,Q1,1997,5.5500,2.3865,3.0000,1
331,9504,13,980,3,Q1,1997,8.4900,2.9715,3.0000,1
441,9504,13,980,3,Q1,1997,1.1400,0.4674,2.0000,1
524,9504,13,980,3,Q1,1997,3.4800,1.1484,2.0000,1
275,9504,13,980,3,Q1,1997,9.8100,3.1392,3.0000,1
1024,9504,13,980,3,Q1,1997,7.9000,2.5280,2.0000,1
335,9504,13,980,3,Q1,1997,11.2200,4.2636,3.0000,1
881,3706,13,980,3,Q1,1997,3.6200,1.4480,2.0000,1
6,3706,13,980,3,Q1,1997,3.4500,1.2420,3.0000,1
661,3706,13,980,3,Q1,1997,7.0200,2.7378,3.0000,1
1397,3706,13,980,3,Q1,1997,2.8600,1.3728,2.0000,1
602,8901,13,980,3,Q1,1997,8.5600,3.9376,4.0000,1
818,8901,13,980,3,Q1,1997,2.7000,0.9450,2.0000,1
169,8901,13,980,3,Q1,1997,7.9200,2.4552,4.0000,1
558,8901,13,980,3,Q1,1997,3.2000,1.0560,4.0000,1
862,7416,13,980,3,Q1,1997,8.1900,3.3579,3.0000,1
452,7416,13,980,3,Q1,1997,9.9200,4.2656,4.0000,1
1268,7416,13,980,3,Q1,1997,3.9000,1.7940,3.0000,1
379,7416,13,980,3,Q1,1997,7.7000,2.6950,2.0000,1
342,7416,13,980,3,Q1,1997,6.0000,1.8600,4.0000,1
1185,7416,13,980,3,Q1,1997,5.4000,1.7820,4.0000,1
330,9892,13,980,3,Q1,1997,7.9600,3.2636,2.0000,1
492,9892,13,980,3,Q1,1997,7.0800,3.0444,4.0000,1
735,9892,13,980,3,Q1,1997,5.8800,1.8816,4.0000,1
280,2086,13,980,3,Q1,1997,5.4300,1.7376,3.0000,1
284,2086,13,980,3,Q1,1997,2.9700,1.2771,3.0000,1
1099,2086,13,980,3,Q1,1997,12.9600,3.8880,4.0000,1
1355,2086,13,980,3,Q1,1997,1.8900,0.9261,3.0000,1
174,2086,13,980,3,Q1,1997,5.1300,2.4624,3.0000,1
916,7365,13,980,3,Q1,1997,7.7100,3.6237,3.0000,1
760,7365,13,980,3,Q1,1997,3.7400,1.6830,2.0000,1
1022,4168,13,980,3,Q1,1997,6.0400,2.8388,4.0000,1
1018,7359,13,980,3,Q1,1997,2.7900,1.2555,3.0000,1
848,7359,13,980,3,Q1,1997,4.5200,1.4916,2.0000,1
531,7359,13,980,3,Q1,1997,1.8000,0.7740,3.0000,1
1480,7359,13,980,3,Q1,1997,4.3200,1.6416,3.0000,1
192,7359,13,980,3,Q1,1997,3.0400,1.2768,2.0000,1
6,9396,13,980,3,Q1,1997,4.6000,1.5640,4.0000,1
1155,9396,13,980,3,Q1,1997,5.6400,2.8200,3.0000,1
339,5610,13,980,3,Q1,1997,2.8000,1.3160,2.0000,1
895,2638,13,980,3,Q1,1997,2.6000,0.8580,4.0000,1
778,2638,13,980,3,Q1,1997,10.8800,3.8080,4.0000,1
1128,2638,13,980,3,Q1,1997,10.4400,4.5936,4.0000,1
79,2638,13,980,3,Q1,1997,5.2800,2.1120,4.0000,1
522,2638,13,980,3,Q1,1997,3.2600,1.1736,2.0000,1
173,4405,13,980,3,Q1,1997,4.2900,2.0163,3.0000,1
655,4405,13,980,3,Q1,1997,6.9300,2.5641,3.0000,1
545,819,13,980,3,Q1,1997,4.3500,1.9575,3.0000,1
682,819,13,980,3,Q1,1997,2.4400,0.9760,4.0000,1
1099,819,13,980,3,Q1,1997,9.7200,3.6936,3.0000,1
995,819,13,980,3,Q1,1997,3.4500,1.3800,3.0000,1
479,819,13,980,3,Q1,1997,8.6000,4.2140,4.0000,1
882,819,13,980,3,Q1,1997,4.9800,2.1912,2.0000,1
110,3490,13,980,3,Q1,1997,4.7000,1.5040,2.0000,1
819,3490,13,980,3,Q1,1997,11.0800,4.6536,4.0000,1
663,3490,13,980,3,Q1,1997,5.2800,2.2704,3.0000,1
1545,3490,13,980,3,Q1,1997,6.8700,3.1602,3.0000,1
43,3490,13,980,3,Q1,1997,5.0100,2.5050,3.0000,1
1019,3490,13,980,3,Q1,1997,7.4800,3.3660,2.0000,1
1446,4431,13,980,3,Q1,1997,2.5200,1.1592,2.0000,1
304,4431,13,980,3,Q1,1997,7.5600,3.4020,4.0000,1
408,4342,13,980,3,Q1,1997,6.6000,2.2440,3.0000,1
1130,4342,13,980,3,Q1,1997,6.2000,2.6660,4.0000,1
108,4342,13,980,3,Q1,1997,8.7600,2.8908,4.0000,1
470,4342,13,980,3,Q1,1997,11.6000,3.9440,4.0000,1
115,4342,13,980,3,Q1,1997,2.6000,0.9620,4.0000,1
1550,3799,13,980,3,Q1,1997,5.4300,1.7376,3.0000,1
1234,3799,13,980,3,Q1,1997,1.6800,0.5880,3.0000,1
624,3799,13,980,3,Q1,1997,4.9200,2.1156,2.0000,1
481,3799,13,980,3,Q1,1997,11.4000,4.4460,4.0000,1
497,3799,13,980,3,Q1,1997,5.6100,2.0196,3.0000,1
447,3799,13,980,3,Q1,1997,8.6400,3.3696,3.0000,1
701,9673,13,980,3,Q1,1997,2.2500,0.8550,3.0000,1
1370,9673,13,980,3,Q1,1997,9.5200,2.8560,4.0000,1
189,9673,13,980,3,Q1,1997,10.3500,5.0715,3.0000,1
617,9673,13,980,3,Q1,1997,3.4800,1.7052,3.0000,1
62,9673,13,980,3,Q1,1997,7.6400,2.6740,2.0000,1
584,9673,13,980,3,Q1,1997,5.1800,2.4346,2.0000,1
162,9673,13,980,3,Q1,1997,8.5500,3.4200,3.0000,1
1037,4736,13,980,3,Q1,1997,1.1600,0.4872,2.0000,1
1187,4736,13,980,3,Q1,1997,8.8000,2.7280,4.0000,1
738,4736,13,980,3,Q1,1997,5.5500,2.2755,3.0000,1
528,4736,13,980,3,Q1,1997,3.8400,1.6128,4.0000,1
744,4736,13,980,3,Q1,1997,7.8200,3.5190,2.0000,1
1291,8298,13,980,3,Q1,1997,6.9000,2.7600,3.0000,1
402,8298,13,980,3,Q1,1997,3.3900,1.5594,3.0000,1
365,8298,13,980,3,Q1,1997,11.8800,4.5144,3.0000,1
215,1575,13,980,3,Q1,1997,2.3700,0.7347,3.0000,1
99,1575,13,980,3,Q1,1997,9.4400,3.2096,4.0000,1
448,1575,13,980,3,Q1,1997,4.6200,1.7094,3.0000,1
1390,4928,13,980,3,Q1,1997,5.7300,2.5212,3.0000,1
103,4928,13,980,3,Q1,1997,2.8500,1.2255,3.0000,1
119,4928,13,980,3,Q1,1997,4.5600,2.2344,2.0000,1
901,1940,13,980,3,Q1,1997,5.9800,2.0332,2.0000,1
425,1940,13,980,3,Q1,1997,3.8400,1.6128,3.0000,1
1440,1940,13,980,3,Q1,1997,8.4300,2.6976,3.0000,1
1511,1940,13,980,3,Q1,1997,3.6000,1.4040,3.0000,1
569,1940,13,980,3,Q1,1997,9.4800,3.8868,3.0000,1
18,4875,13,980,3,Q1,1997,5.3400,2.4564,2.0000,1
1087,4875,13,980,3,Q1,1997,4.9800,2.0916,3.0000,1
1410,4875,13,980,3,Q1,1997,3.4400,1.5136,2.0000,1
28,4875,13,980,3,Q1,1997,7.8200,2.5806,2.0000,1
1077,10152,13,980,3,Q1,1997,11.0400,4.5264,3.0000,1
1027,10152,13,980,3,Q1,1997,9.2400,3.7884,4.0000,1
1177,10152,13,980,3,Q1,1997,4.6200,1.5246,3.0000,1
727,10152,13,980,3,Q1,1997,7.6400,3.5144,4.0000,1
931,10152,13,980,3,Q1,1997,5.7000,2.5650,3.0000,1
1148,2280,13,980,3,Q1,1997,8.0700,3.2280,3.0000,1
445,2280,13,980,3,Q1,1997,10.3800,3.3216,3.0000,1
389,2443,13,980,3,Q1,1997,3.5800,1.5752,2.0000,1
1165,2443,13,980,3,Q1,1997,8.4600,4.2300,3.0000,1
1521,2052,13,980,3,Q1,1997,2.1000,1.0290,3.0000,1
569,2052,13,980,3,Q1,1997,9.4800,3.3180,3.0000,1
1012,2052,13,980,3,Q1,1997,11.0400,5.1888,4.0000,1
97,2052,13,980,3,Q1,1997,1.7700,0.6903,3.0000,1
1285,2052,13,980,3,Q1,1997,3.7400,1.4212,2.0000,1
10,2052,13,980,3,Q1,1997,5.6800,2.4992,4.0000,1
513,9491,13,980,3,Q1,1997,2.3200,0.6960,4.0000,1
37,9491,13,980,3,Q1,1997,6.3600,2.3532,4.0000,1
1052,9491,13,980,3,Q1,1997,5.6000,2.6320,4.0000,1
1123,9491,13,980,3,Q1,1997,5.8800,2.7636,3.0000,1
306,9826,13,980,3,Q1,1997,15.8400,7.1280,4.0000,1
643,9826,13,980,3,Q1,1997,7.3600,3.0176,4.0000,1
460,9826,13,980,3,Q1,1997,6.4400,2.3828,4.0000,1
1009,9826,13,980,3,Q1,1997,11.8800,4.6332,4.0000,1
505,9826,13,980,3,Q1,1997,6.6800,3.2064,4.0000,1
689,7132,13,980,3,Q1,1997,5.2800,1.9008,3.0000,1
639,7132,13,980,3,Q1,1997,9.8400,3.8376,3.0000,1
788,7132,13,980,3,Q1,1997,1.6500,0.8085,3.0000,1
339,7132,13,980,3,Q1,1997,4.2000,1.8900,3.0000,1
988,7576,13,980,3,Q1,1997,7.2200,3.2490,2.0000,1
1298,7576,13,980,3,Q1,1997,4.0200,1.2864,3.0000,1
782,7576,13,980,3,Q1,1997,7.0200,3.1590,3.0000,1
636,8843,13,980,3,Q1,1997,5.2800,1.6368,2.0000,1
1185,8843,13,980,3,Q1,1997,5.4000,1.6740,4.0000,1
1096,8843,13,980,3,Q1,1997,7.6800,2.8416,3.0000,1
220,8843,13,980,3,Q1,1997,7.6500,3.7485,3.0000,1
457,7250,13,980,3,Q1,1997,11.3000,4.4070,5.0000,1
1405,7250,13,980,3,Q1,1997,2.6700,1.0146,3.0000,1
1262,7250,13,980,3,Q1,1997,3.8000,1.6720,5.0000,1
1279,7250,13,980,3,Q1,1997,8.8800,2.6640,3.0000,1
170,6526,13,980,3,Q1,1997,12.8000,4.7360,4.0000,1
1439,6526,13,980,3,Q1,1997,4.5000,2.1150,3.0000,1
1162,6526,13,980,3,Q1,1997,6.3600,2.6712,4.0000,1
20,6526,13,980,3,Q1,1997,11.1200,4.8928,4.0000,1
330,6526,13,980,3,Q1,1997,7.9600,3.8208,2.0000,1
607,7569,13,980,3,Q1,1997,8.3400,3.9198,3.0000,1
956,7569,13,980,3,Q1,1997,3.6000,1.7640,3.0000,1
1052,7569,13,980,3,Q1,1997,5.6000,2.1280,4.0000,1
1495,7569,13,980,3,Q1,1997,6.9600,2.2968,2.0000,1
1309,3020,13,980,3,Q1,1997,10.3800,4.8786,3.0000,1
1525,3020,13,980,3,Q1,1997,7.8600,2.5152,2.0000,1
876,3020,13,980,3,Q1,1997,3.4200,1.2996,2.0000,1
1265,3020,13,980,3,Q1,1997,2.1600,0.6480,3.0000,1
1243,3020,13,980,3,Q1,1997,3.5400,1.5222,3.0000,1
167,3020,13,980,3,Q1,1997,1.8000,0.8640,3.0000,1
277,3020,13,980,3,Q1,1997,4.8200,1.6388,2.0000,1
620,4961,13,980,3,Q1,1997,2.9200,0.9052,4.0000,1
1303,4961,13,980,3,Q1,1997,2.7200,1.1968,4.0000,1
400,4961,13,980,3,Q1,1997,4.2900,1.8447,3.0000,1
1136,4961,13,980,3,Q1,1997,14.4400,7.0756,4.0000,1
884,7780,13,980,3,Q1,1997,5.2000,1.9240,2.0000,1
901,7780,13,980,3,Q1,1997,5.9800,2.3920,2.0000,1
851,7780,13,980,3,Q1,1997,7.5300,3.6897,3.0000,1
1206,1093,13,980,3,Q1,1997,10.2900,3.9102,3.0000,1
1096,5970,13,980,3,Q1,1997,7.6800,3.7632,3.0000,1
580,5970,13,980,3,Q1,1997,4.8200,2.3136,2.0000,1
984,5970,13,980,3,Q1,1997,2.4300,1.1421,3.0000,1
187,5970,13,980,3,Q1,1997,5.2800,2.4816,4.0000,1
191,5970,13,980,3,Q1,1997,8.6100,3.3579,3.0000,1
1007,5970,13,980,3,Q1,1997,9.0800,2.8148,4.0000,1
1550,7207,13,980,3,Q1,1997,3.6200,1.5928,2.0000,1
48,7207,13,980,3,Q1,1997,7.5200,3.3088,4.0000,1
1023,7207,13,980,3,Q1,1997,6.5600,3.2800,4.0000,1
1213,7207,13,980,3,Q1,1997,11.7200,4.9224,4.0000,1
849,3196,13,980,3,Q1,1997,6.6000,2.3760,4.0000,1
460,4410,13,980,3,Q1,1997,4.8300,1.4490,3.0000,1
1466,3882,13,980,3,Q1,1997,7.2000,3.0960,4.0000,1
1084,3882,13,980,3,Q1,1997,4.1100,2.0139,3.0000,1
232,3113,13,980,3,Q1,1997,5.2600,1.8410,2.0000,1
914,3113,13,980,3,Q1,1997,7.3800,2.9520,3.0000,1
1403,3161,13,980,3,Q1,1997,7.3200,3.2208,3.0000,1
1247,3161,13,980,3,Q1,1997,3.3600,1.1760,2.0000,1
571,3161,13,980,3,Q1,1997,3.7500,1.8000,3.0000,1
627,3161,13,980,3,Q1,1997,6.8000,3.1960,4.0000,1
465,9144,13,980,3,Q1,1997,11.8000,4.6020,4.0000,1
215,9144,13,980,3,Q1,1997,2.3700,0.7584,3.0000,1
611,9825,13,980,3,Q1,1997,1.6400,0.7380,2.0000,1
95,9825,13,980,3,Q1,1997,4.3800,1.9272,3.0000,1
498,9825,13,980,3,Q1,1997,7.6500,2.7540,3.0000,1
1260,9825,13,980,3,Q1,1997,2.0100,0.8844,3.0000,1
1101,9787,13,980,3,Q1,1997,10.4800,3.7728,4.0000,1
985,9787,13,980,3,Q1,1997,2.8800,1.0944,4.0000,1
1334,9787,13,980,3,Q1,1997,5.5200,2.5944,3.0000,1
286,9787,13,980,3,Q1,1997,2.8400,1.0508,2.0000,1
729,9787,13,980,3,Q1,1997,3.4400,1.3072,2.0000,1
379,8668,13,980,3,Q1,1997,15.4000,5.5440,4.0000,1
862,8668,13,980,3,Q1,1997,10.9200,3.8220,4.0000,1
558,8668,13,980,3,Q1,1997,2.4000,0.9840,3.0000,1
675,10145,13,980,3,Q1,1997,10.7700,3.3387,3.0000,1
292,10145,13,980,3,Q1,1997,3.6200,1.5928,2.0000,1
296,10145,13,980,3,Q1,1997,1.0000,0.4300,2.0000,1
1111,10145,13,980,3,Q1,1997,2.3400,1.1232,3.0000,1
269,1266,13,980,3,Q1,1997,11.3600,4.0896,4.0000,1
779,1266,13,980,3,Q1,1997,9.0500,4.0725,5.0000,1
808,1266,13,980,3,Q1,1997,2.7800,0.9730,2.0000,1
1450,1266,13,980,3,Q1,1997,8.3100,2.5761,3.0000,1
1494,1266,13,980,3,Q1,1997,5.0400,1.6632,3.0000,1
219,1266,13,980,3,Q1,1997,5.0400,2.1168,2.0000,1
928,1266,13,980,3,Q1,1997,4.9500,1.8315,3.0000,1
565,7641,13,980,3,Q1,1997,1.8000,0.8280,2.0000,1
288,7641,13,980,3,Q1,1997,11.4400,4.0040,4.0000,1
704,7641,13,980,3,Q1,1997,4.8900,1.5159,3.0000,1
1014,7641,13,980,3,Q1,1997,1.1800,0.3894,2.0000,1
1397,6564,13,980,3,Q1,1997,4.2900,1.6302,3.0000,1
494,6564,13,980,3,Q1,1997,7.7200,2.6248,4.0000,1
1231,6564,13,980,3,Q1,1997,14.8400,5.4908,4.0000,1
1407,6564,13,980,3,Q1,1997,1.8900,0.8694,3.0000,1
898,9972,13,980,3,Q1,1997,3.4800,1.2180,2.0000,1
945,9972,13,980,3,Q1,1997,9.1200,3.9216,4.0000,1
1095,9972,13,980,3,Q1,1997,4.7400,1.5642,3.0000,1
645,9972,13,980,3,Q1,1997,9.9600,4.8804,3.0000,1
1294,4490,13,980,3,Q1,1997,5.1600,1.7028,3.0000,1
46,4490,13,980,3,Q1,1997,10.3200,4.4376,3.0000,1
675,4490,13,980,3,Q1,1997,10.7700,4.2003,3.0000,1
1078,4490,13,980,3,Q1,1997,6.5600,3.0832,4.0000,1
263,3979,13,980,3,Q1,1997,11.4000,3.7620,3.0000,1
26,3979,13,980,3,Q1,1997,1.7600,0.5632,2.0000,1
1467,3979,13,980,3,Q1,1997,7.7600,2.8712,2.0000,1
259,3979,13,980,3,Q1,1997,7.6000,3.7240,4.0000,1
768,3979,13,980,3,Q1,1997,5.5200,2.3184,2.0000,1
885,8367,13,980,3,Q1,1997,6.9000,2.4840,5.0000,1
862,8367,13,980,3,Q1,1997,8.1900,3.8493,3.0000,1
1344,8367,13,980,3,Q1,1997,6.0800,2.9792,4.0000,1
1265,208,13,980,3,Q1,1997,2.1600,0.7560,3.0000,1
110,208,13,980,3,Q1,1997,4.7000,1.4100,2.0000,1
493,4330,13,980,3,Q1,1997,5.2800,2.0064,2.0000,1
1281,4330,13,980,3,Q1,1997,11.0800,3.6564,4.0000,1
60,4330,13,980,3,Q1,1997,10.6400,5.2136,4.0000,1
1435,4330,13,980,3,Q1,1997,10.8800,3.4816,4.0000,1
426,4330,13,980,3,Q1,1997,2.4000,0.9840,4.0000,1
1481,4330,13,980,3,Q1,1997,3.8600,1.1966,2.0000,1
1518,6733,13,980,3,Q1,1997,10.5600,4.0128,3.0000,1
